customer_id,RFM_Score,offer_id
1046,11.0,O0039
1046,11.0,O0095
1046,11.0,O0239
1046,11.0,O0237
1046,11.0,O0127
1047,9.0,O0163
1047,9.0,O0125
1047,9.0,O0133
1048,8.0,O0119
1048,8.0,O0121
1048,8.0,O0010
1049,6.0,O0181
1051,5.0,O0213
1052,13.0,O0115
1052,13.0,O0232
1052,13.0,O0213
1052,13.0,O0208
1052,13.0,O0193
1052,13.0,O0121
1052,13.0,O0125
1052,13.0,O0137
1052,13.0,O0223
1052,13.0,O0181
1053,5.0,O0089
1053,5.0,O0041
1053,5.0,O0010
1054,5.0,O0193
1054,5.0,O0141
1055,14.0,O0214
1055,14.0,O0211
1055,14.0,O0208
1055,14.0,O0158
1055,14.0,O0204
1055,14.0,O0081
1055,14.0,O0027
1055,14.0,O0095
1055,14.0,O0128
1055,14.0,O0239
1055,14.0,O0222
1055,14.0,O0226
1055,14.0,O0231
1056,15.0,O0215
1056,15.0,O0213
1056,15.0,O0169
1056,15.0,O0141
1056,15.0,O0120
1056,15.0,O0093
1056,15.0,O0094
1056,15.0,O0091
1056,15.0,O0072
1056,15.0,O0014
1056,15.0,O0040
1056,15.0,O0130
1056,15.0,O0228
1056,15.0,O0223
1056,15.0,O0154
1056,15.0,O0230
1057,7.0,O0043
1057,7.0,O0217
1057,7.0,O0084
1058,10.0,O0042
1058,10.0,O0197
1058,10.0,O0193
1058,10.0,O0190
1058,10.0,O0137
1059,6.0,O0175
1059,6.0,O0130
1060,10.0,O0220
1060,10.0,O0122
1060,10.0,O0064
1060,10.0,O0079
1060,10.0,O0014
1060,10.0,O0105
1060,10.0,O0236
1060,10.0,O0132
1060,10.0,O0132
1061,7.0,O0161
1061,7.0,O0177
1061,7.0,O0128
1062,14.0,O0116
1062,14.0,O0117
1062,14.0,O0218
1062,14.0,O0215
1062,14.0,O0215
1062,14.0,O0196
1062,14.0,O0186
1062,14.0,O0049
1062,14.0,O0077
1062,14.0,O0156
1062,14.0,O0229
1062,14.0,O0168
1063,7.0,O0159
1063,7.0,O0141
1063,7.0,O0151
1064,16.0,O0162
1064,16.0,O0220
1064,16.0,O0220
1064,16.0,O0219
1064,16.0,O0219
1064,16.0,O0218
1064,16.0,O0218
1064,16.0,O0218
1064,16.0,O0217
1064,16.0,O0217
1064,16.0,O0216
1064,16.0,O0213
1064,16.0,O0213
1064,16.0,O0211
1064,16.0,O0208
1064,16.0,O0190
1064,16.0,O0153
1064,16.0,O0207
1064,16.0,O0209
1064,16.0,O0210
1064,16.0,O0210
1064,16.0,O0107
1064,16.0,O0104
1064,16.0,O0145
1064,16.0,O0132
1064,16.0,O0157
1064,16.0,O0221
1064,16.0,O0222
1064,16.0,O0231
1065,8.0,O0202
1065,8.0,O0201
1065,8.0,O0122
1065,8.0,O0029
1065,8.0,O0022
1067,9.0,O0119
1067,9.0,O0136
1067,9.0,O0002
1068,15.0,O0062
1068,15.0,O0118
1068,15.0,O0232
1068,15.0,O0212
1068,15.0,O0211
1068,15.0,O0211
1068,15.0,O0211
1068,15.0,O0203
1068,15.0,O0185
1068,15.0,O0179
1068,15.0,O0153
1068,15.0,O0143
1068,15.0,O0120
1068,15.0,O0122
1068,15.0,O0207
1068,15.0,O0049
1068,15.0,O0123
1068,15.0,O0045
1068,15.0,O0124
1068,15.0,O0054
1068,15.0,O0041
1068,15.0,O0074
1068,15.0,O0132
1068,15.0,O0226
1068,15.0,O0223
1068,15.0,O0170
1068,15.0,O0171
1068,15.0,O0172
1069,6.0,O0232
1070,13.0,O0234
1070,13.0,O0201
1070,13.0,O0185
1070,13.0,O0184
1070,13.0,O0183
1070,13.0,O0139
1070,13.0,O0041
1070,13.0,O0025
1070,13.0,O0237
1070,13.0,O0225
1071,11.0,O0147
1071,11.0,O0226
1071,11.0,O0226
1071,11.0,O0006
1071,11.0,O0001
1072,4.0,O0214
1072,4.0,O0068
1073,10.0,O0160
1073,10.0,O0164
1073,10.0,O0212
1073,10.0,O0141
1073,10.0,O0083
1076,16.0,O0116
1076,16.0,O0160
1076,16.0,O0118
1076,16.0,O0118
1076,16.0,O0118
1076,16.0,O0119
1076,16.0,O0234
1076,16.0,O0234
1076,16.0,O0233
1076,16.0,O0217
1076,16.0,O0217
1076,16.0,O0217
1076,16.0,O0216
1076,16.0,O0215
1076,16.0,O0212
1076,16.0,O0203
1076,16.0,O0200
1076,16.0,O0197
1076,16.0,O0197
1076,16.0,O0197
1076,16.0,O0197
1076,16.0,O0197
1076,16.0,O0196
1076,16.0,O0196
1076,16.0,O0194
1076,16.0,O0194
1076,16.0,O0193
1076,16.0,O0192
1076,16.0,O0192
1076,16.0,O0191
1076,16.0,O0191
1076,16.0,O0188
1076,16.0,O0184
1076,16.0,O0180
1076,16.0,O0180
1076,16.0,O0180
1076,16.0,O0179
1076,16.0,O0178
1076,16.0,O0177
1076,16.0,O0175
1076,16.0,O0166
1076,16.0,O0159
1076,16.0,O0159
1076,16.0,O0159
1076,16.0,O0159
1076,16.0,O0159
1076,16.0,O0148
1076,16.0,O0143
1076,16.0,O0204
1076,16.0,O0205
1076,16.0,O0205
1076,16.0,O0206
1076,16.0,O0206
1076,16.0,O0206
1076,16.0,O0207
1076,16.0,O0049
1076,16.0,O0124
1076,16.0,O0209
1076,16.0,O0149
1076,16.0,O0149
1076,16.0,O0149
1076,16.0,O0091
1076,16.0,O0093
1076,16.0,O0071
1076,16.0,O0074
1076,16.0,O0063
1076,16.0,O0106
1076,16.0,O0073
1076,16.0,O0065
1076,16.0,O0060
1076,16.0,O0081
1076,16.0,O0026
1076,16.0,O0015
1076,16.0,O0040
1076,16.0,O0012
1076,16.0,O0016
1076,16.0,O0019
1076,16.0,O0101
1076,16.0,O0020
1076,16.0,O0237
1076,16.0,O0240
1076,16.0,O0128
1076,16.0,O0129
1076,16.0,O0222
1076,16.0,O0131
1076,16.0,O0221
1076,16.0,O0130
1076,16.0,O0134
1076,16.0,O0134
1076,16.0,O0134
1076,16.0,O0126
1076,16.0,O0156
1076,16.0,O0131
1076,16.0,O0147
1076,16.0,O0147
1076,16.0,O0222
1076,16.0,O0221
1076,16.0,O0226
1076,16.0,O0227
1076,16.0,O0136
1076,16.0,O0135
1076,16.0,O0224
1076,16.0,O0228
1076,16.0,O0227
1076,16.0,O0150
1076,16.0,O0223
1076,16.0,O0150
1076,16.0,O0150
1076,16.0,O0150
1076,16.0,O0223
1076,16.0,O0170
1076,16.0,O0033
1076,16.0,O0005
1076,16.0,O0087
1076,16.0,O0004
1077,8.0,O0134
1077,8.0,O0224
1077,8.0,O0226
1078,7.0,O0117
1078,7.0,O0203
1079,12.0,O0220
1079,12.0,O0217
1079,12.0,O0204
1079,12.0,O0074
1079,12.0,O0136
1079,12.0,O0223
1079,12.0,O0230
1080,10.0,O0122
1080,10.0,O0024
1080,10.0,O0226
1080,10.0,O0226
1080,10.0,O0229
1081,7.0,O0148
1081,7.0,O0070
1081,7.0,O0024
1081,7.0,O0221
1082,16.0,O0115
1082,16.0,O0117
1082,16.0,O0233
1082,16.0,O0233
1082,16.0,O0212
1082,16.0,O0197
1082,16.0,O0183
1082,16.0,O0180
1082,16.0,O0180
1082,16.0,O0177
1082,16.0,O0142
1082,16.0,O0141
1082,16.0,O0141
1082,16.0,O0120
1082,16.0,O0121
1082,16.0,O0207
1082,16.0,O0149
1082,16.0,O0149
1082,16.0,O0070
1082,16.0,O0075
1082,16.0,O0015
1082,16.0,O0016
1082,16.0,O0031
1082,16.0,O0131
1082,16.0,O0134
1082,16.0,O0135
1082,16.0,O0135
1082,16.0,O0225
1082,16.0,O0224
1082,16.0,O0225
1082,16.0,O0147
1082,16.0,O0228
1082,16.0,O0150
1082,16.0,O0150
1082,16.0,O0229
1082,16.0,O0230
1082,16.0,O0082
1082,16.0,O0085
1083,9.0,O0115
1083,9.0,O0203
1083,9.0,O0032
1083,9.0,O0021
1083,9.0,O0133
1084,11.0,O0115
1084,11.0,O0140
1084,11.0,O0117
1084,11.0,O0117
1084,11.0,O0150
1084,11.0,O0033
1084,11.0,O0114
1084,11.0,O0001
1085,6.0,O0165
1086,13.0,O0208
1086,13.0,O0185
1086,13.0,O0141
1086,13.0,O0121
1086,13.0,O0205
1086,13.0,O0126
1086,13.0,O0150
1086,13.0,O0130
1086,13.0,O0127
1086,13.0,O0228
1087,5.0,O0117
1089,9.0,O0018
1089,9.0,O0221
1089,9.0,O0230
1089,9.0,O0172
1089,9.0,O0231
1090,3.0,O0021
1090,3.0,O0085
1091,14.0,O0219
1091,14.0,O0195
1091,14.0,O0195
1091,14.0,O0142
1091,14.0,O0207
1091,14.0,O0210
1091,14.0,O0077
1091,14.0,O0240
1091,14.0,O0225
1091,14.0,O0127
1091,14.0,O0230
1091,14.0,O0231
1092,8.0,O0159
1092,8.0,O0206
1092,8.0,O0034
1093,11.0,O0115
1093,11.0,O0165
1093,11.0,O0119
1093,11.0,O0232
1093,11.0,O0214
1093,11.0,O0212
1093,11.0,O0199
1093,11.0,O0079
1093,11.0,O0041
1094,10.0,O0014
1094,10.0,O0240
1094,10.0,O0225
1095,14.0,O0043
1095,14.0,O0212
1095,14.0,O0200
1095,14.0,O0193
1095,14.0,O0189
1095,14.0,O0148
1095,14.0,O0143
1095,14.0,O0124
1095,14.0,O0149
1095,14.0,O0048
1095,14.0,O0040
1095,14.0,O0135
1095,14.0,O0146
1095,14.0,O0146
1095,14.0,O0125
1095,14.0,O0008
1097,14.0,O0118
1097,14.0,O0235
1097,14.0,O0213
1097,14.0,O0208
1097,14.0,O0176
1097,14.0,O0206
1097,14.0,O0105
1097,14.0,O0033
1098,8.0,O0197
1098,8.0,O0046
1098,8.0,O0134
1099,5.0,O0120
1100,6.0,O0214
1100,6.0,O0203
1100,6.0,O0004
1101,8.0,O0208
1101,8.0,O0177
1101,8.0,O0058
1101,8.0,O0128
1102,5.0,O0043
1102,5.0,O0215
1103,14.0,O0116
1103,14.0,O0043
1103,14.0,O0211
1103,14.0,O0211
1103,14.0,O0202
1103,14.0,O0143
1103,14.0,O0205
1103,14.0,O0099
1103,14.0,O0239
1103,14.0,O0236
1103,14.0,O0226
1104,11.0,O0119
1104,11.0,O0234
1104,11.0,O0186
1104,11.0,O0142
1104,11.0,O0046
1104,11.0,O0227
1105,9.0,O0027
1105,9.0,O0238
1105,9.0,O0136
1106,9.0,O0116
1106,9.0,O0218
1106,9.0,O0124
1106,9.0,O0150
1106,9.0,O0032
1106,9.0,O0221
1107,4.0,O0213
1108,9.0,O0215
1108,9.0,O0137
1108,9.0,O0086
1110,13.0,O0164
1110,13.0,O0052
1110,13.0,O0199
1110,13.0,O0096
1110,13.0,O0024
1110,13.0,O0128
1110,13.0,O0126
1110,13.0,O0221
1110,13.0,O0225
1110,13.0,O0171
1111,5.0,O0124
1111,5.0,O0035
1112,7.0,O0234
1112,7.0,O0198
1112,7.0,O0142
1112,7.0,O0124
1113,8.0,O0119
1113,8.0,O0121
1113,8.0,O0127
1114,8.0,O0053
1114,8.0,O0163
1114,8.0,O0147
1114,8.0,O0002
1115,10.0,O0027
1115,10.0,O0018
1115,10.0,O0230
1116,9.0,O0140
1116,9.0,O0203
1116,9.0,O0142
1116,9.0,O0236
1117,10.0,O0167
1117,10.0,O0240
1117,10.0,O0135
1117,10.0,O0228
1118,8.0,O0233
1118,8.0,O0148
1118,8.0,O0237
1118,8.0,O0145
1118,8.0,O0125
1119,7.0,O0201
1119,7.0,O0201
1119,7.0,O0144
1120,8.0,O0118
1120,8.0,O0148
1120,8.0,O0142
1120,8.0,O0121
1121,12.0,O0233
1121,12.0,O0211
1121,12.0,O0142
1121,12.0,O0076
1121,12.0,O0072
1121,12.0,O0018
1121,12.0,O0125
1121,12.0,O0227
1122,12.0,O0195
1122,12.0,O0048
1122,12.0,O0017
1122,12.0,O0031
1122,12.0,O0135
1122,12.0,O0226
1122,12.0,O0085
1122,12.0,O0005
1123,4.0,O0100
1123,4.0,O0007
1124,12.0,O0162
1124,12.0,O0218
1124,12.0,O0214
1124,12.0,O0196
1124,12.0,O0144
1124,12.0,O0121
1124,12.0,O0226
1125,8.0,O0203
1125,8.0,O0193
1125,8.0,O0066
1125,8.0,O0168
1126,6.0,O0152
1126,6.0,O0152
1126,6.0,O0004
1127,3.0,O0107
1127,3.0,O0038
1128,5.0,O0200
1129,16.0,O0115
1129,16.0,O0115
1129,16.0,O0115
1129,16.0,O0140
1129,16.0,O0160
1129,16.0,O0042
1129,16.0,O0042
1129,16.0,O0042
1129,16.0,O0042
1129,16.0,O0117
1129,16.0,O0117
1129,16.0,O0117
1129,16.0,O0118
1129,16.0,O0118
1129,16.0,O0043
1129,16.0,O0165
1129,16.0,O0235
1129,16.0,O0235
1129,16.0,O0232
1129,16.0,O0232
1129,16.0,O0232
1129,16.0,O0232
1129,16.0,O0232
1129,16.0,O0232
1129,16.0,O0219
1129,16.0,O0219
1129,16.0,O0218
1129,16.0,O0216
1129,16.0,O0216
1129,16.0,O0216
1129,16.0,O0215
1129,16.0,O0214
1129,16.0,O0214
1129,16.0,O0214
1129,16.0,O0213
1129,16.0,O0213
1129,16.0,O0212
1129,16.0,O0212
1129,16.0,O0212
1129,16.0,O0211
1129,16.0,O0211
1129,16.0,O0208
1129,16.0,O0208
1129,16.0,O0203
1129,16.0,O0203
1129,16.0,O0203
1129,16.0,O0203
1129,16.0,O0203
1129,16.0,O0203
1129,16.0,O0202
1129,16.0,O0202
1129,16.0,O0200
1129,16.0,O0198
1129,16.0,O0197
1129,16.0,O0197
1129,16.0,O0194
1129,16.0,O0194
1129,16.0,O0192
1129,16.0,O0191
1129,16.0,O0190
1129,16.0,O0188
1129,16.0,O0188
1129,16.0,O0186
1129,16.0,O0185
1129,16.0,O0185
1129,16.0,O0185
1129,16.0,O0184
1129,16.0,O0184
1129,16.0,O0183
1129,16.0,O0182
1129,16.0,O0178
1129,16.0,O0177
1129,16.0,O0176
1129,16.0,O0175
1129,16.0,O0175
1129,16.0,O0173
1129,16.0,O0173
1129,16.0,O0167
1129,16.0,O0167
1129,16.0,O0166
1129,16.0,O0159
1129,16.0,O0159
1129,16.0,O0158
1129,16.0,O0153
1129,16.0,O0148
1129,16.0,O0144
1129,16.0,O0143
1129,16.0,O0143
1129,16.0,O0142
1129,16.0,O0141
1129,16.0,O0141
1129,16.0,O0141
1129,16.0,O0139
1129,16.0,O0139
1129,16.0,O0139
1129,16.0,O0139
1129,16.0,O0052
1129,16.0,O0120
1129,16.0,O0120
1129,16.0,O0204
1129,16.0,O0204
1129,16.0,O0205
1129,16.0,O0205
1129,16.0,O0205
1129,16.0,O0121
1129,16.0,O0121
1129,16.0,O0044
1129,16.0,O0206
1129,16.0,O0122
1129,16.0,O0122
1129,16.0,O0122
1129,16.0,O0207
1129,16.0,O0207
1129,16.0,O0049
1129,16.0,O0045
1129,16.0,O0209
1129,16.0,O0209
1129,16.0,O0209
1129,16.0,O0124
1129,16.0,O0124
1129,16.0,O0124
1129,16.0,O0210
1129,16.0,O0210
1129,16.0,O0210
1129,16.0,O0223
1129,16.0,O0150
1129,16.0,O0150
1129,16.0,O0150
1129,16.0,O0150
1129,16.0,O0071
1129,16.0,O0080
1129,16.0,O0027
1129,16.0,O0057
1129,16.0,O0091
1129,16.0,O0073
1129,16.0,O0074
1129,16.0,O0023
1129,16.0,O0080
1129,16.0,O0107
1129,16.0,O0041
1129,16.0,O0048
1129,16.0,O0028
1129,16.0,O0057
1129,16.0,O0025
1129,16.0,O0055
1129,16.0,O0058
1129,16.0,O0093
1129,16.0,O0111
1129,16.0,O0111
1129,16.0,O0016
1129,16.0,O0039
1129,16.0,O0018
1129,16.0,O0037
1129,16.0,O0037
1129,16.0,O0038
1129,16.0,O0031
1129,16.0,O0020
1129,16.0,O0100
1129,16.0,O0019
1129,16.0,O0101
1129,16.0,O0097
1129,16.0,O0020
1129,16.0,O0099
1129,16.0,O0105
1129,16.0,O0103
1129,16.0,O0239
1129,16.0,O0238
1129,16.0,O0237
1129,16.0,O0240
1129,16.0,O0238
1129,16.0,O0238
1129,16.0,O0129
1129,16.0,O0237
1129,16.0,O0240
1129,16.0,O0240
1129,16.0,O0240
1129,16.0,O0129
1129,16.0,O0145
1129,16.0,O0132
1129,16.0,O0133
1129,16.0,O0134
1129,16.0,O0145
1129,16.0,O0145
1129,16.0,O0145
1129,16.0,O0239
1129,16.0,O0125
1129,16.0,O0125
1129,16.0,O0134
1129,16.0,O0131
1129,16.0,O0130
1129,16.0,O0138
1129,16.0,O0131
1129,16.0,O0135
1129,16.0,O0136
1129,16.0,O0125
1129,16.0,O0221
1129,16.0,O0146
1129,16.0,O0157
1129,16.0,O0147
1129,16.0,O0225
1129,16.0,O0224
1129,16.0,O0155
1129,16.0,O0221
1129,16.0,O0228
1129,16.0,O0135
1129,16.0,O0136
1129,16.0,O0137
1129,16.0,O0135
1129,16.0,O0127
1129,16.0,O0227
1129,16.0,O0136
1129,16.0,O0229
1129,16.0,O0229
1129,16.0,O0229
1129,16.0,O0229
1129,16.0,O0170
1129,16.0,O0170
1129,16.0,O0230
1129,16.0,O0230
1129,16.0,O0230
1129,16.0,O0036
1129,16.0,O0230
1129,16.0,O0230
1129,16.0,O0230
1129,16.0,O0171
1129,16.0,O0171
1129,16.0,O0172
1129,16.0,O0181
1129,16.0,O0083
1129,16.0,O0083
1129,16.0,O0085
1129,16.0,O0009
1129,16.0,O0009
1129,16.0,O0086
1129,16.0,O0086
1129,16.0,O0005
1129,16.0,O0087
1129,16.0,O0004
1130,10.0,O0118
1130,10.0,O0217
1130,10.0,O0195
1130,10.0,O0081
1130,10.0,O0130
1130,10.0,O0135
1131,7.0,O0039
1131,7.0,O0221
1132,3.0,O0033
1133,9.0,O0233
1133,9.0,O0212
1133,9.0,O0044
1133,9.0,O0136
1133,9.0,O0007
1134,10.0,O0160
1134,10.0,O0193
1134,10.0,O0134
1134,10.0,O0226
1135,10.0,O0162
1135,10.0,O0118
1135,10.0,O0182
1135,10.0,O0148
1135,10.0,O0017
1135,10.0,O0087
1136,16.0,O0217
1136,16.0,O0200
1136,16.0,O0200
1136,16.0,O0196
1136,16.0,O0186
1136,16.0,O0175
1136,16.0,O0175
1136,16.0,O0159
1136,16.0,O0159
1136,16.0,O0148
1136,16.0,O0144
1136,16.0,O0143
1136,16.0,O0142
1136,16.0,O0142
1136,16.0,O0142
1136,16.0,O0206
1136,16.0,O0207
1136,16.0,O0049
1136,16.0,O0108
1136,16.0,O0050
1136,16.0,O0023
1136,16.0,O0041
1136,16.0,O0102
1136,16.0,O0099
1136,16.0,O0024
1136,16.0,O0129
1136,16.0,O0146
1136,16.0,O0129
1136,16.0,O0145
1136,16.0,O0222
1136,16.0,O0145
1136,16.0,O0137
1136,16.0,O0225
1136,16.0,O0137
1136,16.0,O0228
1136,16.0,O0047
1136,16.0,O0230
1136,16.0,O0231
1137,10.0,O0043
1137,10.0,O0234
1137,10.0,O0176
1137,10.0,O0176
1137,10.0,O0176
1137,10.0,O0104
1138,5.0,O0203
1139,8.0,O0213
1139,8.0,O0151
1139,8.0,O0168
1139,8.0,O0002
1140,8.0,O0161
1140,8.0,O0017
1140,8.0,O0236
1140,8.0,O0137
1141,15.0,O0161
1141,15.0,O0203
1141,15.0,O0187
1141,15.0,O0139
1141,15.0,O0207
1141,15.0,O0209
1141,15.0,O0149
1141,15.0,O0108
1141,15.0,O0022
1141,15.0,O0156
1141,15.0,O0221
1141,15.0,O0230
1142,9.0,O0220
1142,9.0,O0178
1142,9.0,O0144
1142,9.0,O0236
1142,9.0,O0009
1143,8.0,O0148
1143,8.0,O0240
1143,8.0,O0146
1144,13.0,O0235
1144,13.0,O0215
1144,13.0,O0213
1144,13.0,O0121
1144,13.0,O0056
1144,13.0,O0129
1144,13.0,O0132
1144,13.0,O0227
1144,13.0,O0171
1145,16.0,O0162
1145,16.0,O0220
1145,16.0,O0220
1145,16.0,O0218
1145,16.0,O0216
1145,16.0,O0213
1145,16.0,O0212
1145,16.0,O0200
1145,16.0,O0195
1145,16.0,O0195
1145,16.0,O0193
1145,16.0,O0188
1145,16.0,O0182
1145,16.0,O0177
1145,16.0,O0173
1145,16.0,O0158
1145,16.0,O0158
1145,16.0,O0120
1145,16.0,O0121
1145,16.0,O0049
1145,16.0,O0209
1145,16.0,O0124
1145,16.0,O0124
1145,16.0,O0210
1145,16.0,O0035
1145,16.0,O0029
1145,16.0,O0102
1145,16.0,O0100
1145,16.0,O0130
1145,16.0,O0136
1145,16.0,O0227
1145,16.0,O0137
1145,16.0,O0229
1145,16.0,O0168
1145,16.0,O0168
1145,16.0,O0009
1145,16.0,O0007
1146,13.0,O0220
1146,13.0,O0144
1146,13.0,O0139
1146,13.0,O0223
1146,13.0,O0023
1146,13.0,O0040
1146,13.0,O0236
1146,13.0,O0239
1146,13.0,O0133
1146,13.0,O0127
1146,13.0,O0227
1146,13.0,O0009
1146,13.0,O0086
1147,9.0,O0232
1147,9.0,O0139
1147,9.0,O0229
1148,5.0,O0142
1151,8.0,O0203
1151,8.0,O0223
1152,13.0,O0233
1152,13.0,O0216
1152,13.0,O0201
1152,13.0,O0198
1152,13.0,O0169
1152,13.0,O0169
1152,13.0,O0149
1152,13.0,O0063
1152,13.0,O0022
1152,13.0,O0040
1152,13.0,O0170
1152,13.0,O0082
1152,13.0,O0034
1152,13.0,O0033
1153,7.0,O0123
1154,9.0,O0235
1154,9.0,O0182
1154,9.0,O0141
1154,9.0,O0149
1154,9.0,O0063
1154,9.0,O0238
1155,9.0,O0197
1155,9.0,O0167
1155,9.0,O0166
1155,9.0,O0146
1156,10.0,O0117
1156,10.0,O0203
1156,10.0,O0110
1156,10.0,O0137
1156,10.0,O0114
1157,14.0,O0233
1157,14.0,O0220
1157,14.0,O0211
1157,14.0,O0197
1157,14.0,O0197
1157,14.0,O0131
1157,14.0,O0222
1157,14.0,O0224
1157,14.0,O0226
1157,14.0,O0137
1157,14.0,O0229
1158,10.0,O0142
1158,10.0,O0058
1158,10.0,O0133
1158,10.0,O0138
1158,10.0,O0085
1159,12.0,O0116
1159,12.0,O0202
1159,12.0,O0174
1159,12.0,O0209
1159,12.0,O0013
1159,12.0,O0101
1159,12.0,O0221
1161,10.0,O0115
1161,10.0,O0206
1161,10.0,O0227
1163,10.0,O0118
1163,10.0,O0188
1163,10.0,O0055
1163,10.0,O0030
1163,10.0,O0226
1164,6.0,O0206
1165,7.0,O0186
1165,7.0,O0186
1165,7.0,O0049
1165,7.0,O0149
1166,13.0,O0160
1166,13.0,O0141
1166,13.0,O0050
1166,13.0,O0104
1166,13.0,O0132
1166,13.0,O0145
1166,13.0,O0221
1166,13.0,O0168
1166,13.0,O0047
1166,13.0,O0231
1166,13.0,O0033
1166,13.0,O0006
1166,13.0,O0002
1167,15.0,O0163
1167,15.0,O0164
1167,15.0,O0234
1167,15.0,O0206
1167,15.0,O0209
1167,15.0,O0210
1167,15.0,O0072
1167,15.0,O0039
1167,15.0,O0038
1167,15.0,O0102
1167,15.0,O0240
1167,15.0,O0145
1167,15.0,O0157
1167,15.0,O0136
1167,15.0,O0138
1167,15.0,O0225
1167,15.0,O0168
1167,15.0,O0002
1168,10.0,O0140
1168,10.0,O0218
1168,10.0,O0208
1168,10.0,O0199
1168,10.0,O0089
1168,10.0,O0238
1169,8.0,O0232
1169,8.0,O0149
1169,8.0,O0020
1170,9.0,O0204
1170,9.0,O0205
1170,9.0,O0128
1171,8.0,O0144
1171,8.0,O0205
1171,8.0,O0013
1172,6.0,O0122
1172,6.0,O0206
1173,11.0,O0012
1173,11.0,O0016
1173,11.0,O0237
1173,11.0,O0230
1173,11.0,O0087
1174,9.0,O0015
1174,9.0,O0237
1174,9.0,O0229
1177,7.0,O0148
1177,7.0,O0207
1178,11.0,O0203
1178,11.0,O0201
1178,11.0,O0123
1178,11.0,O0048
1178,11.0,O0076
1178,11.0,O0029
1178,11.0,O0131
1178,11.0,O0156
1178,11.0,O0008
1179,16.0,O0115
1179,16.0,O0140
1179,16.0,O0160
1179,16.0,O0164
1179,16.0,O0216
1179,16.0,O0216
1179,16.0,O0199
1179,16.0,O0193
1179,16.0,O0182
1179,16.0,O0176
1179,16.0,O0148
1179,16.0,O0121
1179,16.0,O0122
1179,16.0,O0045
1179,16.0,O0149
1179,16.0,O0037
1179,16.0,O0074
1179,16.0,O0068
1179,16.0,O0022
1179,16.0,O0104
1179,16.0,O0128
1179,16.0,O0125
1179,16.0,O0240
1179,16.0,O0147
1179,16.0,O0125
1179,16.0,O0137
1179,16.0,O0221
1179,16.0,O0136
1179,16.0,O0226
1179,16.0,O0137
1179,16.0,O0138
1179,16.0,O0228
1179,16.0,O0224
1179,16.0,O0229
1181,5.0,O0211
1182,16.0,O0062
1182,16.0,O0118
1182,16.0,O0218
1182,16.0,O0215
1182,16.0,O0214
1182,16.0,O0211
1182,16.0,O0203
1182,16.0,O0201
1182,16.0,O0189
1182,16.0,O0187
1182,16.0,O0207
1182,16.0,O0209
1182,16.0,O0210
1182,16.0,O0210
1182,16.0,O0079
1182,16.0,O0107
1182,16.0,O0108
1182,16.0,O0028
1182,16.0,O0013
1182,16.0,O0024
1182,16.0,O0239
1182,16.0,O0224
1182,16.0,O0227
1182,16.0,O0229
1182,16.0,O0036
1182,16.0,O0230
1182,16.0,O0034
1183,14.0,O0215
1183,14.0,O0213
1183,14.0,O0194
1183,14.0,O0153
1183,14.0,O0049
1183,14.0,O0223
1183,14.0,O0063
1183,14.0,O0138
1183,14.0,O0145
1183,14.0,O0136
1184,16.0,O0215
1184,16.0,O0208
1184,16.0,O0185
1184,16.0,O0139
1184,16.0,O0165
1184,16.0,O0119
1184,16.0,O0207
1184,16.0,O0060
1184,16.0,O0103
1184,16.0,O0237
1184,16.0,O0145
1184,16.0,O0128
1184,16.0,O0126
1184,16.0,O0224
1184,16.0,O0228
1184,16.0,O0047
1184,16.0,O0082
1186,11.0,O0176
1186,11.0,O0144
1186,11.0,O0125
1186,11.0,O0033
1186,11.0,O0005
1187,12.0,O0218
1187,12.0,O0051
1187,12.0,O0081
1187,12.0,O0061
1187,12.0,O0011
1187,12.0,O0137
1187,12.0,O0127
1188,5.0,O0143
1188,5.0,O0170
1189,7.0,O0126
1190,3.0,O0010
1190,3.0,O0087
1191,10.0,O0117
1191,10.0,O0200
1191,10.0,O0174
1191,10.0,O0126
1192,15.0,O0217
1192,15.0,O0211
1192,15.0,O0200
1192,15.0,O0189
1192,15.0,O0180
1192,15.0,O0173
1192,15.0,O0210
1192,15.0,O0069
1192,15.0,O0031
1192,15.0,O0222
1192,15.0,O0226
1193,8.0,O0234
1193,8.0,O0238
1193,8.0,O0221
1193,8.0,O0221
1194,8.0,O0028
1194,8.0,O0027
1194,8.0,O0100
1194,8.0,O0168
1195,6.0,O0233
1195,6.0,O0157
1197,12.0,O0053
1197,12.0,O0194
1197,12.0,O0076
1197,12.0,O0057
1197,12.0,O0226
1198,9.0,O0206
1198,9.0,O0135
1199,9.0,O0233
1199,9.0,O0056
1199,9.0,O0012
1199,9.0,O0145
1199,9.0,O0146
1200,8.0,O0184
1200,8.0,O0169
1200,8.0,O0148
1200,8.0,O0137
1201,5.0,O0234
1201,5.0,O0182
1202,9.0,O0214
1202,9.0,O0223
1202,9.0,O0103
1203,12.0,O0233
1203,12.0,O0124
1203,12.0,O0210
1203,12.0,O0088
1203,12.0,O0110
1203,12.0,O0019
1203,12.0,O0225
1204,11.0,O0164
1204,11.0,O0111
1204,11.0,O0134
1204,11.0,O0138
1204,11.0,O0226
1205,11.0,O0140
1205,11.0,O0217
1205,11.0,O0142
1205,11.0,O0154
1205,11.0,O0229
1206,16.0,O0213
1206,16.0,O0208
1206,16.0,O0193
1206,16.0,O0176
1206,16.0,O0174
1206,16.0,O0139
