customer_id,customer_tier,id,offer_id,offer_transaction_date,transaction_amount,points,accrual,redemption,offer_tier,target_customer_age_segment,offer_target_age,osd,oed
63126,Gold,18660,O0048,1/13/2019,550,50,1,0,Bronze,46-55,40-65,01-01-2019,3/31/2019
63126,Gold,18661,O0025,5/13/2019,1600,100,1,0,Bronze,46-55,All,01-01-2019,5/31/2019
63126,Gold,18662,O0026,1/27/2019,1600,100,0,1,Bronze,46-55,All,01-01-2019,5/31/2019
63126,Gold,18664,O0040,10/30/2019,2400,200,1,0,Bronze,46-55,All,07-01-2019,10/31/2019
63126,Gold,18665,O0022,10/25/2019,3000,300,0,1,Gold,46-55,All,07-01-2019,12/31/2019
63126,Gold,18667,O0035,7/26/2019,1700,100,1,0,Bronze,46-55,All,07-01-2019,10/31/2019
63126,Gold,18668,O0103,01-08-2020,5400,300,1,0,Gold,46-55,Above 65,12-01-2019,1/31/2020
65007,Gold,6297,O0051,6/21/2019,3750,250,1,0,Gold,46-55,All,06-01-2019,8/31/2019
65007,Gold,19595,O0048,02-11-2019,750,50,1,0,Bronze,46-55,40-65,01-01-2019,3/31/2019
65007,Gold,19596,O0068,01-11-2019,5000,250,1,0,Gold,46-55,All,01-01-2019,3/31/2019
65007,Gold,19597,O0028,03-03-2019,750,50,1,0,Bronze,46-55,All,01-01-2019,5/31/2019
65007,Gold,19598,O0078,3/29/2019,650,50,1,0,Bronze,46-55,All,01-01-2019,3/31/2019
65007,Gold,19599,O0079,03-02-2019,5700,300,1,0,Gold,46-55,All,01-01-2019,3/31/2019
65007,Gold,19600,O0016,07-06-2019,1800,100,1,0,Bronze,46-55,All,07-01-2019,8/31/2019
65007,Gold,19601,O0015,8/26/2019,1900,100,1,0,Gold,46-55,20-30,07-01-2019,8/31/2019
65007,Gold,19602,O0040,10/30/2019,2800,200,1,0,Bronze,46-55,All,07-01-2019,10/31/2019
65007,Gold,19604,O0103,12/18/2019,3600,300,0,1,Gold,46-55,Above 65,12-01-2019,1/31/2020
65007,Gold,19605,O0024,01-03-2020,5100,300,0,1,Gold,46-55,All,12-01-2019,1/31/2020
61093,Gold,850,O0062,06-03-2019,4500,250,0,1,Gold,46-55,20-30,06-01-2019,8/31/2019
61093,Gold,17879,O0048,3/29/2019,900,50,1,0,Bronze,46-55,40-65,01-01-2019,3/31/2019
61093,Gold,17881,O0016,08-06-2019,1600,100,0,1,Bronze,46-55,All,07-01-2019,8/31/2019
61093,Gold,17882,O0021,10-12-2019,1000,100,1,0,Gold,46-55,All,07-01-2019,12/31/2019
61093,Gold,17883,O0105,1/14/2020,3000,300,1,0,Gold,46-55,Above 65,12-01-2019,1/31/2020
61906,Gold,18277,O0069,3/27/2019,3500,250,0,1,Gold,46-55,All,01-01-2019,3/31/2019
61906,Gold,18278,O0016,7/13/2019,1000,100,1,0,Bronze,46-55,All,07-01-2019,8/31/2019
61906,Gold,18279,O0020,11/30/2019,1700,100,1,0,Bronze,46-55,All,07-01-2019,12/31/2019
61906,Gold,18280,O0038,10-04-2019,1000,100,1,1,Bronze,46-55,All,07-01-2019,10/31/2019
61906,Gold,18281,O0024,01-03-2020,4500,300,0,1,Gold,46-55,All,12-01-2019,1/31/2020
61348,Gold,3014,O0053,07-12-2019,3000,250,0,1,Gold,46-55,40-65,06-01-2019,8/31/2019
61348,Gold,6205,O0051,08-10-2019,2750,250,1,0,Gold,46-55,All,06-01-2019,8/31/2019
61348,Gold,16924,O0007,8/30/2019,2600,200,1,0,Gold,46-55,All,06-01-2019,8/31/2019
61348,Gold,17483,O0006,08-03-2019,3600,200,1,0,Gold,46-55,40-65,06-01-2019,8/31/2019
61348,Gold,18063,O0069,02-06-2019,3000,250,0,1,Gold,46-55,All,01-01-2019,3/31/2019
61348,Gold,18064,O0023,03-02-2019,5700,300,0,1,Gold,46-55,All,01-01-2019,3/31/2019
61348,Gold,18069,O0022,10-07-2019,5700,300,0,1,Gold,46-55,All,07-01-2019,12/31/2019
61348,Gold,18070,O0103,12/26/2019,6000,300,1,0,Gold,46-55,Above 65,12-01-2019,1/31/2020
61348,Gold,18071,O0024,12/31/2019,5700,300,0,1,Gold,46-55,All,12-01-2019,1/31/2020
61390,Gold,978,O0062,08-02-2019,3250,250,0,1,Gold,46-55,20-30,06-01-2019,8/31/2019
61390,Gold,8964,O0049,07-08-2019,12000,4000,1,0,Saphire,46-55,30 - 40,06-01-2019,8/31/2019
61390,Gold,15961,O0009,6/20/2019,4500,300,1,0,Gold,46-55,All,06-01-2019,8/31/2019
61390,Gold,18127,O0041,03-06-2019,1000,100,1,0,Bronze,46-55,All,01-01-2019,3/31/2019
61390,Gold,18128,O0048,02-02-2019,600,50,1,0,Bronze,46-55,40-65,01-01-2019,3/31/2019
61390,Gold,18130,O0029,7/18/2019,1500,100,1,0,Bronze,46-55,All,07-01-2019,7/31/2019
61390,Gold,18133,O0018,7/15/2019,4750,250,1,0,Gold,46-55,All,07-01-2019,8/31/2019
61390,Gold,18134,O0030,08-07-2019,2400,200,0,1,Bronze,46-55,All,07-01-2019,10/31/2019
61390,Gold,18136,O0020,7/14/2019,1900,100,1,0,Bronze,46-55,All,07-01-2019,12/31/2019
61390,Gold,18137,O0105,1/16/2020,3000,300,1,0,Gold,46-55,Above 65,12-01-2019,1/31/2020
61390,Gold,19553,O0001,08-04-2019,800,50,1,0,Bronze,46-55,40-65,06-01-2019,8/31/2019
65006,Gold,1142,O0062,07-04-2019,4000,250,0,1,Gold,46-55,20-30,06-01-2019,8/31/2019
65006,Gold,9796,O0049,7/23/2019,12000,4000,1,0,Saphire,46-55,30 - 40,06-01-2019,8/31/2019
65006,Gold,16127,O0009,7/27/2019,3900,300,1,0,Gold,46-55,All,06-01-2019,8/31/2019
65006,Gold,16580,O0008,6/30/2019,3300,300,1,0,Gold,46-55,All,06-01-2019,8/31/2019
65006,Gold,19582,O0027,1/24/2019,600,50,1,0,Bronze,46-55,All,01-01-2019,5/31/2019
65006,Gold,19583,O0068,03-04-2019,2750,250,0,1,Gold,46-55,All,01-01-2019,3/31/2019
65006,Gold,19584,O0071,01-04-2019,5100,300,0,1,Gold,46-55,All,01-01-2019,3/31/2019
65006,Gold,19585,O0079,01-04-2019,6000,300,1,1,Gold,46-55,All,01-01-2019,3/31/2019
65006,Gold,19590,O0015,7/15/2019,1300,100,1,0,Gold,46-55,20-30,07-01-2019,8/31/2019
65006,Gold,19592,O0039,9/17/2019,3200,200,0,1,Bronze,46-55,All,07-01-2019,10/31/2019
65006,Gold,19593,O0021,11/17/2019,1700,100,1,0,Gold,46-55,All,07-01-2019,12/31/2019
65006,Gold,19594,O0024,1/15/2020,5700,300,0,1,Gold,46-55,All,12-01-2019,1/31/2020
65006,Gold,19661,O0001,07-05-2019,550,50,0,1,Bronze,46-55,40-65,06-01-2019,8/31/2019
60597,Gold,14174,O0036,07-05-2019,5200,400,1,0,Gold,46-55,All,06-01-2019,8/31/2019
60597,Gold,14691,O0083,12/31/2019,5100,300,1,0,Gold,46-55,All,9/15/2019,12/31/2019
60597,Gold,17662,O0048,3/27/2019,700,50,1,0,Bronze,46-55,40-65,01-01-2019,3/31/2019
60597,Gold,17663,O0041,2/17/2019,2000,100,1,0,Bronze,46-55,All,01-01-2019,3/31/2019
60597,Gold,17665,O0022,8/19/2019,4800,300,0,1,Gold,46-55,All,07-01-2019,12/31/2019
60597,Gold,17666,O0105,12/27/2019,4200,300,1,0,Gold,46-55,Above 65,12-01-2019,1/31/2020
61026,Gold,830,O0062,07-09-2019,4000,250,0,1,Gold,46-55,20-30,06-01-2019,8/31/2019
61026,Gold,8954,O0049,08-10-2019,12000,4000,1,0,Saphire,46-55,30 - 40,06-01-2019,8/31/2019
61026,Gold,11103,O0047,09-01-2019,1000,50,1,0,Bronze,46-55,All,09-01-2019,10/31/2019
61026,Gold,16899,O0007,6/21/2019,2600,200,1,0,Gold,46-55,All,06-01-2019,8/31/2019
61026,Gold,17838,O0080,03-09-2019,3300,300,1,0,Gold,46-55,All,01-01-2019,3/31/2019
61026,Gold,17839,O0065,3/16/2019,4750,250,1,0,Gold,46-55,All,01-01-2019,3/31/2019
61026,Gold,17840,O0048,02-12-2019,750,50,1,0,Bronze,46-55,40-65,01-01-2019,3/31/2019
61026,Gold,17843,O0029,07-07-2019,1400,100,1,0,Bronze,46-55,All,07-01-2019,7/31/2019
61026,Gold,17844,O0015,8/26/2019,2000,100,1,0,Gold,46-55,20-30,07-01-2019,8/31/2019
61026,Gold,17847,O0021,7/22/2019,1000,100,1,0,Gold,46-55,All,07-01-2019,12/31/2019
61026,Gold,17848,O0102,10/27/2019,4200,300,0,1,Gold,46-55,< 5,10-01-2019,12/31/2019
61026,Gold,17849,O0103,1/27/2020,3000,300,1,0,Gold,46-55,Above 65,12-01-2019,1/31/2020
59363,Gold,4277,O0052,07-12-2019,4250,250,0,1,Gold,46-55,All,06-01-2019,8/31/2019
59363,Gold,14110,O0036,6/26/2019,5200,400,1,0,Gold,46-55,All,06-01-2019,8/31/2019
59363,Gold,14697,O0083,12/31/2019,3300,300,1,0,Gold,46-55,All,9/15/2019,12/31/2019
59363,Gold,16869,O0007,6/29/2019,3000,200,1,0,Gold,46-55,All,06-01-2019,8/31/2019
59363,Gold,17117,O0041,02-06-2019,1500,100,1,0,Bronze,46-55,All,01-01-2019,3/31/2019
59363,Gold,17118,O0065,1/16/2019,3250,250,1,0,Gold,46-55,All,01-01-2019,3/31/2019
59363,Gold,17119,O0079,2/13/2019,3300,300,1,0,Gold,46-55,All,01-01-2019,3/31/2019
59363,Gold,17120,O0068,01-08-2019,3500,250,1,1,Gold,46-55,All,01-01-2019,3/31/2019
59363,Gold,17121,O0023,01-11-2019,5100,300,0,1,Gold,46-55,All,01-01-2019,3/31/2019
59363,Gold,17122,O0060,2/22/2019,550,50,0,1,Bronze,46-55,20-30,01-01-2019,3/31/2019
59363,Gold,17125,O0015,08-08-2019,1300,100,1,0,Gold,46-55,20-30,07-01-2019,8/31/2019
59363,Gold,17126,O0040,7/17/2019,2800,200,1,0,Bronze,46-55,All,07-01-2019,10/31/2019
59363,Gold,17128,O0022,12-12-2019,3900,300,0,1,Gold,46-55,All,07-01-2019,12/31/2019
59363,Gold,17129,O0021,7/14/2019,1700,100,1,0,Gold,46-55,All,07-01-2019,12/31/2019
59363,Gold,17131,O0103,12-05-2019,4800,300,1,0,Gold,46-55,Above 65,12-01-2019,1/31/2020
60701,Gold,14197,O0036,8/15/2019,4400,400,1,0,Gold,46-55,All,06-01-2019,8/31/2019
60701,Gold,17435,O0006,6/30/2019,2600,200,1,0,Gold,46-55,40-65,06-01-2019,8/31/2019
60701,Gold,17706,O0080,03-08-2019,3900,300,1,0,Gold,46-55,All,01-01-2019,3/31/2019
60701,Gold,17707,O0028,2/24/2019,550,50,1,0,Bronze,46-55,All,01-01-2019,5/31/2019
60701,Gold,17708,O0078,03-06-2019,900,50,1,0,Bronze,46-55,All,01-01-2019,3/31/2019
60701,Gold,17709,O0071,3/15/2019,5400,300,0,1,Gold,46-55,All,01-01-2019,3/31/2019
60701,Gold,17710,O0065,2/16/2019,2750,250,1,0,Gold,46-55,All,01-01-2019,3/31/2019
60701,Gold,17711,O0025,5/14/2019,1200,100,0,1,Bronze,46-55,All,01-01-2019,5/31/2019
60701,Gold,17714,O0018,07-11-2019,4500,250,1,0,Gold,46-55,All,07-01-2019,8/31/2019
63630,Gold,3251,O0053,8/20/2019,4250,250,0,1,Gold,46-55,40-65,06-01-2019,8/31/2019
63630,Gold,16034,O0009,8/15/2019,3000,300,1,0,Gold,46-55,All,06-01-2019,8/31/2019
63630,Gold,16973,O0007,6/25/2019,3000,200,1,0,Gold,46-55,All,06-01-2019,8/31/2019
63630,Gold,18833,O0016,08-06-2019,1400,100,1,0,Bronze,46-55,All,07-01-2019,8/31/2019
63630,Gold,18835,O0024,12/30/2019,5700,300,0,1,Gold,46-55,All,12-01-2019,1/31/2020
61003,Gold,807,O0062,8/17/2019,3500,250,0,1,Gold,46-55,20-30,06-01-2019,8/31/2019
61003,Gold,16465,O0008,06-05-2019,4500,300,1,0,Gold,46-55,All,06-01-2019,8/31/2019
61003,Gold,16897,O0007,8/26/2019,3000,200,1,0,Gold,46-55,All,06-01-2019,8/31/2019
61003,Gold,17797,O0041,03-11-2019,1000,100,1,0,Bronze,46-55,All,01-01-2019,3/31/2019
61003,Gold,17798,O0079,02-09-2019,3300,300,1,0,Gold,46-55,All,01-01-2019,3/31/2019
61003,Gold,17799,O0027,02-03-2019,800,50,1,0,Bronze,46-55,All,01-01-2019,5/31/2019
61003,Gold,17801,O0038,7/24/2019,1300,100,1,0,Bronze,46-55,All,07-01-2019,10/31/2019
61003,Gold,17802,O0017,08-09-2019,1650,150,1,0,Bronze,46-55,All,07-01-2019,8/31/2019
61003,Gold,17804,O0018,07-09-2019,5000,250,1,0,Gold,46-55,All,07-01-2019,8/31/2019
61003,Gold,17805,O0015,7/16/2019,1600,100,1,0,Gold,46-55,20-30,07-01-2019,8/31/2019
64567,Gold,3479,O0053,8/19/2019,3750,250,0,1,Gold,46-55,40-65,06-01-2019,8/31/2019
64567,Gold,9009,O0049,07-02-2019,20000,4000,1,0,Saphire,46-55,30 - 40,06-01-2019,8/31/2019
64567,Gold,17558,O0006,06-06-2019,3800,200,1,0,Gold,46-55,40-65,06-01-2019,8/31/2019
64567,Gold,19341,O0070,01-11-2019,2500,250,0,1,Gold,46-55,All,01-01-2019,3/31/2019
64567,Gold,19342,O0041,02-11-2019,2000,100,1,0,Bronze,46-55,All,01-01-2019,3/31/2019
64567,Gold,19345,O0015,8/24/2019,1600,100,1,0,Gold,46-55,20-30,07-01-2019,8/31/2019
64567,Gold,19347,O0035,7/29/2019,1200,100,1,0,Bronze,46-55,All,07-01-2019,10/31/2019
64567,Gold,19348,O0104,1/22/2020,3600,300,1,0,Gold,46-55,Above 65,12-01-2019,1/31/2020
64701,Gold,16117,O0009,6/20/2019,5400,300,1,0,Gold,46-55,All,06-01-2019,8/31/2019
64701,Gold,18043,O0005,8/22/2019,1500,100,1,0,Gold,46-55,All,06-01-2019,8/31/2019
64701,Gold,19234,O0002,06-10-2019,16000,4000,1,0,Saphire,46-55,30 - 40,06-01-2019,8/31/2019
64701,Gold,19433,O0041,1/28/2019,1400,100,1,0,Bronze,46-55,All,01-01-2019,3/31/2019
64701,Gold,19434,O0065,2/27/2019,3250,250,1,0,Gold,46-55,All,01-01-2019,3/31/2019
64701,Gold,19435,O0048,2/28/2019,1000,50,1,0,Bronze,46-55,40-65,01-01-2019,3/31/2019
64701,Gold,19438,O0016,07-12-2019,1500,100,1,0,Bronze,46-55,All,07-01-2019,8/31/2019
64701,Gold,19440,O0021,10/17/2019,1400,100,1,0,Gold,46-55,All,07-01-2019,12/31/2019
61223,Gold,17932,O0005,6/23/2019,2000,100,1,0,Gold,46-55,All,06-01-2019,8/31/2019
61223,Gold,18030,O0079,01-12-2019,5700,300,1,0,Gold,46-55,All,01-01-2019,3/31/2019
61223,Gold,18031,O0080,1/28/2019,3300,300,1,0,Gold,46-55,All,01-01-2019,3/31/2019
61223,Gold,18032,O0027,5/22/2019,950,50,1,0,Bronze,46-55,All,01-01-2019,5/31/2019
61223,Gold,18034,O0022,10/21/2019,3600,300,0,1,Gold,46-55,All,07-01-2019,12/31/2019
61223,Gold,18035,O0105,12/17/2019,4200,300,1,0,Gold,46-55,Above 65,12-01-2019,1/31/2020
60345,Gold,4279,O0052,07-01-2019,5000,250,0,1,Gold,46-55,All,06-01-2019,8/31/2019
60345,Gold,17444,O0023,03-04-2019,5700,300,0,1,Gold,46-55,All,01-01-2019,3/31/2019
60345,Gold,17445,O0065,2/27/2019,3750,250,1,0,Gold,46-55,All,01-01-2019,3/31/2019
60345,Gold,17446,O0071,01-11-2019,5100,300,0,1,Gold,46-55,All,01-01-2019,3/31/2019
60345,Gold,17447,O0026,5/19/2019,1500,100,1,0,Bronze,46-55,All,01-01-2019,5/31/2019
60345,Gold,17448,O0016,8/30/2019,2000,100,0,1,Bronze,46-55,All,07-01-2019,8/31/2019
60345,Gold,17451,O0017,08-03-2019,2400,150,0,1,Bronze,46-55,All,07-01-2019,8/31/2019
60345,Gold,17452,O0031,7/31/2019,1700,100,1,0,Bronze,46-55,All,07-01-2019,10/31/2019
60345,Gold,17453,O0022,12/31/2019,4500,300,0,1,Gold,46-55,All,07-01-2019,12/31/2019
60345,Gold,17454,O0103,1/30/2020,6000,300,1,0,Gold,46-55,Above 65,12-01-2019,1/31/2020
60345,Gold,19531,O0001,06-02-2019,750,50,1,0,Bronze,46-55,40-65,06-01-2019,8/31/2019
22459,Gold,7624,O0049,7/29/2019,16000,4000,1,0,Saphire,46-55,30 - 40,06-01-2019,8/31/2019
22459,Gold,14452,O0080,03-11-2019,3000,300,1,0,Gold,46-55,All,01-01-2019,3/31/2019
22459,Gold,14453,O0028,03-07-2019,800,50,1,0,Bronze,46-55,All,01-01-2019,5/31/2019
22459,Gold,14454,O0066,03-05-2019,1000,100,1,0,Bronze,46-55,All,01-01-2019,3/31/2019
22459,Gold,14455,O0069,02-05-2019,3250,250,0,1,Gold,46-55,All,01-01-2019,3/31/2019
22459,Gold,14456,O0079,3/21/2019,3000,300,1,0,Gold,46-55,All,01-01-2019,3/31/2019
22459,Gold,14457,O0023,1/25/2019,4500,300,0,1,Gold,46-55,All,01-01-2019,3/31/2019
22459,Gold,14461,O0035,9/16/2019,1400,100,1,0,Bronze,46-55,All,07-01-2019,10/31/2019
22459,Gold,14462,O0096,08-09-2019,750,50,1,0,Bronze,46-55,< 12,07-01-2019,10/31/2019
22459,Gold,14463,O0097,1/25/2020,3900,300,0,1,Gold,46-55,< 12,12-01-2019,1/31/2020
22459,Gold,14464,O0103,1/13/2020,4800,300,1,0,Gold,46-55,Above 65,12-01-2019,1/31/2020
22459,Gold,15735,O0009,7/21/2019,5400,300,1,0,Gold,46-55,All,06-01-2019,8/31/2019
22459,Gold,16311,O0008,7/29/2019,3300,300,1,0,Gold,46-55,All,06-01-2019,8/31/2019
61353,Gold,15947,O0009,08-09-2019,3900,300,1,0,Gold,46-55,All,06-01-2019,8/31/2019
61353,Gold,17933,O0005,7/28/2019,2000,100,1,0,Gold,46-55,All,06-01-2019,8/31/2019
61353,Gold,18072,O0048,2/23/2019,500,50,1,0,Bronze,46-55,40-65,01-01-2019,3/31/2019
61353,Gold,18073,O0027,1/26/2019,950,50,1,0,Bronze,46-55,All,01-01-2019,5/31/2019
61353,Gold,18077,O0022,7/21/2019,5700,300,1,1,Gold,46-55,All,07-01-2019,12/31/2019
61353,Gold,18078,O0020,11-04-2019,1800,100,1,0,Bronze,46-55,All,07-01-2019,12/31/2019
61353,Gold,18079,O0021,12/29/2019,1500,100,1,0,Gold,46-55,All,07-01-2019,12/31/2019
61353,Gold,19548,O0001,6/27/2019,900,50,1,0,Bronze,46-55,40-65,06-01-2019,8/31/2019
61029,Gold,2913,O0053,06-11-2019,3500,250,0,1,Gold,46-55,40-65,06-01-2019,8/31/2019
61029,Gold,14238,O0036,6/17/2019,5200,400,1,0,Gold,46-55,All,06-01-2019,8/31/2019
61029,Gold,17864,O0048,03-06-2019,500,50,1,0,Bronze,46-55,40-65,01-01-2019,3/31/2019
61029,Gold,17865,O0078,1/24/2019,700,50,1,0,Bronze,46-55,All,01-01-2019,3/31/2019
61029,Gold,17868,O0018,07-06-2019,5000,250,1,0,Gold,46-55,All,07-01-2019,8/31/2019
61029,Gold,17869,O0019,08-06-2019,1200,100,1,0,Bronze,46-55,All,07-01-2019,12/31/2019
61029,Gold,17871,O0017,7/27/2019,1800,150,1,0,Bronze,46-55,All,07-01-2019,8/31/2019
61029,Gold,17872,O0102,10/28/2019,6000,300,0,1,Gold,46-55,< 5,10-01-2019,12/31/2019
61029,Gold,17920,O0005,8/23/2019,1200,100,0,1,Gold,46-55,All,06-01-2019,8/31/2019
61112,Gold,851,O0062,8/20/2019,4750,250,0,1,Gold,46-55,20-30,06-01-2019,8/31/2019
61112,Gold,2944,O0053,7/15/2019,2500,250,0,1,Gold,46-55,40-65,06-01-2019,8/31/2019
61112,Gold,8955,O0049,07-08-2019,16000,4000,1,0,Saphire,46-55,30 - 40,06-01-2019,8/31/2019
61112,Gold,15917,O0009,6/18/2019,5700,300,1,0,Gold,46-55,All,06-01-2019,8/31/2019
61112,Gold,16905,O0007,8/17/2019,3200,200,1,0,Gold,46-55,All,06-01-2019,8/31/2019
61112,Gold,17918,O0041,1/28/2019,1600,100,1,0,Bronze,46-55,All,01-01-2019,3/31/2019
61112,Gold,17919,O0070,02-04-2019,5000,250,0,1,Gold,46-55,All,01-01-2019,3/31/2019
61112,Gold,17922,O0015,8/16/2019,1000,100,1,0,Gold,46-55,20-30,07-01-2019,8/31/2019
61112,Gold,17925,O0019,12/20/2019,1400,100,1,0,Bronze,46-55,All,07-01-2019,12/31/2019
61112,Gold,17926,O0022,9/23/2019,4200,300,0,1,Gold,46-55,All,07-01-2019,12/31/2019
61112,Gold,17928,O0104,01-02-2020,3300,300,1,0,Gold,46-55,Above 65,12-01-2019,1/31/2020
61908,Gold,16934,O0007,08-03-2019,3000,200,1,0,Gold,46-55,All,06-01-2019,8/31/2019
61908,Gold,17497,O0006,7/13/2019,3400,200,1,0,Gold,46-55,40-65,06-01-2019,8/31/2019
61908,Gold,18283,O0020,11-09-2019,1900,100,1,0,Bronze,46-55,All,07-01-2019,12/31/2019
61908,Gold,18285,O0024,1/20/2020,3000,300,0,1,Gold,46-55,All,12-01-2019,1/31/2020
63750,Gold,18891,O0025,5/15/2019,1300,100,1,0,Bronze,46-55,All,01-01-2019,5/31/2019
63750,Gold,18892,O0079,03-07-2019,3900,300,1,1,Gold,46-55,All,01-01-2019,3/31/2019
63750,Gold,18893,O0026,1/19/2019,1800,100,1,0,Bronze,46-55,All,01-01-2019,5/31/2019
63750,Gold,18894,O0068,3/29/2019,3250,250,1,0,Gold,46-55,All,01-01-2019,3/31/2019
63750,Gold,18895,O0080,1/15/2019,5400,300,1,0,Gold,46-55,All,01-01-2019,3/31/2019
63750,Gold,18896,O0041,03-03-2019,1400,100,1,0,Bronze,46-55,All,01-01-2019,3/31/2019
63750,Gold,18897,O0016,7/13/2019,2000,100,1,0,Bronze,46-55,All,07-01-2019,8/31/2019
63750,Gold,18898,O0021,9/22/2019,1100,100,1,0,Gold,46-55,All,07-01-2019,12/31/2019
65266,Platinum,18821,O0003,07-08-2019,30000,6000,1,0,Platinum,13-18,All,06-01-2019,8/31/2019
65266,Platinum,18823,O0003,8/27/2019,18000,6000,1,0,Platinum,13-18,All,06-01-2019,8/31/2019
65266,Platinum,19636,O0081,1/31/2019,25000,5000,1,0,Platinum,13-18,All,01-01-2019,3/31/2019
65266,Platinum,19637,O0027,1/26/2019,700,50,1,0,Bronze,13-18,All,01-01-2019,5/31/2019
65266,Platinum,19638,O0041,3/15/2019,2000,100,1,0,Bronze,13-18,All,01-01-2019,3/31/2019
65266,Platinum,19639,O0023,3/26/2019,6000,300,0,1,Gold,13-18,All,01-01-2019,3/31/2019
65266,Platinum,19640,O0018,8/28/2019,3750,250,0,1,Gold,13-18,All,07-01-2019,8/31/2019
65266,Platinum,19641,O0031,9/18/2019,1100,100,1,0,Bronze,13-18,All,07-01-2019,10/31/2019
65266,Platinum,19644,O0022,8/26/2019,3900,300,0,1,Gold,13-18,All,07-01-2019,12/31/2019
65266,Platinum,19645,O0100,11/13/2019,5400,300,1,0,Gold,13-18,Dec-20,10-01-2019,12/31/2019
65266,Platinum,19646,O0099,11-02-2019,5100,300,1,0,Gold,13-18,Dec-20,10-01-2019,12/31/2019
65266,Platinum,19647,O0020,10/20/2019,1000,100,1,0,Bronze,13-18,All,07-01-2019,12/31/2019
33001,Saphire,14640,O0032,3/19/2019,10000,2500,0,1,Platinum,13-18,All,01-01-2019,3/31/2019
33001,Saphire,14641,O0079,03-02-2019,4200,300,1,0,Gold,13-18,All,01-01-2019,3/31/2019
33001,Saphire,14642,O0094,2/15/2019,950,50,1,0,Bronze,13-18,All,01-01-2019,3/31/2019
33001,Saphire,14643,O0067,1/24/2019,1100,100,1,0,Bronze,13-18,All,01-01-2019,3/31/2019
33001,Saphire,14644,O0023,2/24/2019,5400,300,0,1,Gold,13-18,All,01-01-2019,3/31/2019
33001,Saphire,14645,O0064,1/28/2019,1900,100,1,0,Bronze,13-18,All,01-01-2019,3/31/2019
33001,Saphire,14646,O0081,3/18/2019,15000,5000,1,0,Platinum,13-18,All,01-01-2019,3/31/2019
33001,Saphire,14647,O0050,03-05-2019,12000,6000,1,0,Platinum,13-18,All,01-01-2019,3/31/2019
33001,Saphire,14648,O0078,3/14/2019,800,50,1,0,Bronze,13-18,All,01-01-2019,3/31/2019
33001,Saphire,14649,O0080,01-09-2019,6000,300,1,0,Gold,13-18,All,01-01-2019,3/31/2019
33001,Saphire,14650,O0081,03-07-2019,10000,5000,1,0,Platinum,13-18,All,01-01-2019,3/31/2019
33001,Saphire,14652,O0029,7/19/2019,1600,100,1,0,Bronze,13-18,All,07-01-2019,7/31/2019
33001,Saphire,14655,O0018,07-02-2019,4250,250,1,0,Gold,13-18,All,07-01-2019,8/31/2019
33001,Saphire,14658,O0035,10/22/2019,2000,100,1,0,Bronze,13-18,All,07-01-2019,10/31/2019
33001,Saphire,14659,O0101,10/23/2019,4800,300,1,0,Gold,13-18,Dec-20,10-01-2019,12/31/2019
33001,Saphire,14660,O0024,12-02-2019,6000,300,0,1,Gold,13-18,All,12-01-2019,1/31/2020
33001,Saphire,15095,O0084,9/20/2019,4000,1000,1,0,Platinum,13-18,All,9/15/2019,12/31/2019
33001,Saphire,15484,O0085,11/13/2019,500,50,1,0,Bronze,13-18,All,9/15/2019,12/31/2019
33001,Saphire,15744,O0009,06-09-2019,3600,300,1,0,Gold,13-18,All,06-01-2019,8/31/2019
33001,Saphire,17750,O0005,6/16/2019,1600,100,1,0,Gold,13-18,All,06-01-2019,8/31/2019
33001,Saphire,19359,O0001,06-01-2019,750,50,0,1,Bronze,13-18,40-65,06-01-2019,8/31/2019
10104,Saphire,2953,O0043,10/24/2019,900,50,1,0,Bronze,18-25,All,09-01-2019,10/31/2019
10104,Saphire,5083,O0044,09-04-2019,1000,50,1,1,Bronze,18-25,All,09-01-2019,10/31/2019
10104,Saphire,7662,O0045,10-04-2019,600,50,1,0,Bronze,18-25,All,09-01-2019,10/31/2019
10104,Saphire,9719,O0046,10/21/2019,900,50,1,0,Bronze,18-25,All,09-01-2019,10/31/2019
10104,Saphire,11614,O0047,10-08-2019,900,50,0,1,Bronze,18-25,All,09-01-2019,10/31/2019
10104,Saphire,14010,O0082,10-07-2019,800,50,1,0,Bronze,18-25,All,9/15/2019,12/31/2019
10104,Saphire,14171,O0081,03-04-2019,10000,5000,1,0,Platinum,18-25,All,01-01-2019,3/31/2019
10104,Saphire,14172,O0048,02-02-2019,900,50,1,0,Bronze,18-25,40-65,01-01-2019,3/31/2019
10104,Saphire,14173,O0088,3/24/2019,950,50,1,0,Bronze,18-25,All,01-01-2019,3/31/2019
10104,Saphire,14176,O0039,9/26/2019,2400,200,1,0,Bronze,18-25,All,07-01-2019,10/31/2019
10104,Saphire,14177,O0040,9/28/2019,3200,200,1,0,Bronze,18-25,All,07-01-2019,10/31/2019
10104,Saphire,14178,O0016,7/20/2019,1800,100,1,0,Bronze,18-25,All,07-01-2019,8/31/2019
10104,Saphire,14179,O0020,12-05-2019,2000,100,1,0,Bronze,18-25,All,07-01-2019,12/31/2019
10104,Saphire,14185,O0101,12/14/2019,6000,300,1,0,Gold,18-25,Dec-20,10-01-2019,12/31/2019
10104,Saphire,17180,O0006,7/30/2019,2000,200,1,0,Gold,18-25,40-65,06-01-2019,8/31/2019
