,CustomerID,OfferId,OfferTransactionDate,TransactionAmount,Points,Accrual,Redemption,CustomerTier,OfferTier,CustomerAge,OfferTargetAge,OSD,OED
2956,62679,O0035,2019-09-15,1000,100,1,0,S,Bronze,20,All,2019-07-01,2019-10-31
2957,64738,O0035,2019-07-07,1500,100,0,1,S,Bronze,20,All,2019-07-01,2019-10-31
2958,58433,O0038,2019-07-07,1000,100,1,0,S,Bronze,20,All,2019-07-01,2019-10-31
2959,58724,O0038,2019-08-24,1500,100,1,0,S,Bronze,20,All,2019-07-01,2019-10-31
2960,60197,O0038,2019-08-24,1900,100,1,0,S,Bronze,20,All,2019-07-01,2019-10-31
2961,62104,O0038,2019-09-27,1100,100,1,0,S,Bronze,20,All,2019-07-01,2019-10-31
2962,62461,O0038,2019-10-15,2000,100,1,0,S,Bronze,20,All,2019-07-01,2019-10-31
2963,58724,O0041,2019-03-11,1300,100,0,1,S,Bronze,20,All,2019-01-01,2019-03-31
2964,61387,O0041,2019-02-01,1300,100,0,1,S,Bronze,20,All,2019-01-01,2019-03-31
2965,62104,O0041,2019-02-27,2000,100,1,0,S,Bronze,20,All,2019-01-01,2019-03-31
2966,62202,O0041,2019-02-11,1900,100,1,0,S,Bronze,20,All,2019-01-01,2019-03-31
2967,62470,O0041,2019-01-20,1000,100,1,0,S,Bronze,20,All,2019-01-01,2019-03-31
2968,62678,O0041,2019-03-24,1500,100,1,0,S,Bronze,20,All,2019-01-01,2019-03-31
2969,62680,O0041,2019-03-14,1400,100,0,1,S,Bronze,20,All,2019-01-01,2019-03-31
2970,62461,O0064,2019-01-13,2000,100,1,0,S,Bronze,20,All,2019-01-01,2019-03-31
2971,58924,O0066,2019-01-20,1300,100,1,0,S,Bronze,20,All,2019-01-01,2019-03-31
2972,60807,O0067,2019-02-06,1400,100,1,0,S,Bronze,20,All,2019-01-01,2019-03-31
2973,54354,O0073,2019-01-29,1500,100,1,0,S,Bronze,20,All,2019-01-01,2019-03-31
2974,62470,O0077,2019-03-14,1400,100,1,0,S,Bronze,20,All,2019-01-01,2019-03-31
2975,29057,O0017,2019-07-15,2550,150,1,0,S,Bronze,20,All,2019-07-01,2019-08-31
2976,64736,O0017,2019-07-04,2700,150,1,0,S,Bronze,20,All,2019-07-01,2019-08-31
2977,54354,O0030,2019-08-18,2000,200,0,1,S,Bronze,20,All,2019-07-01,2019-10-31
2978,62104,O0030,2019-10-31,3200,200,1,0,S,Bronze,20,All,2019-07-01,2019-10-31
2979,62202,O0030,2019-07-18,3800,200,0,1,S,Bronze,20,All,2019-07-01,2019-10-31
2980,62470,O0030,2019-09-04,3800,200,1,0,S,Bronze,20,All,2019-07-01,2019-10-31
2981,58924,O0039,2019-10-14,3000,200,1,0,S,Bronze,20,All,2019-07-01,2019-10-31
2982,62680,O0039,2019-10-16,3800,200,1,0,S,Bronze,20,All,2019-07-01,2019-10-31
2983,64738,O0039,2019-10-09,4000,200,1,0,S,Bronze,20,All,2019-07-01,2019-10-31
2984,62461,O0040,2019-10-17,3400,200,1,0,S,Bronze,20,All,2019-07-01,2019-10-31
2985,62678,O0040,2019-07-26,2600,200,1,0,S,Bronze,20,All,2019-07-01,2019-10-31
2986,63875,O0040,2019-07-01,2600,200,1,0,S,Bronze,20,All,2019-07-01,2019-10-31
2987,64705,O0040,2019-10-24,3000,200,1,0,S,Bronze,20,All,2019-07-01,2019-10-31
2988,64736,O0040,2019-07-17,3600,200,1,0,S,Bronze,20,All,2019-07-01,2019-10-31
2989,64844,O0040,2019-09-19,3600,200,1,0,S,Bronze,20,All,2019-07-01,2019-10-31
2990,56009,O0057,2019-03-04,550,50,0,1,S,Bronze,21,20-30,2019-01-01,2019-03-31
2991,59529,O0057,2019-03-16,750,50,1,0,S,Bronze,21,20-30,2019-01-01,2019-03-31
2992,59529,O0060,2019-01-17,550,50,0,1,S,Bronze,21,20-30,2019-01-01,2019-03-31
2993,56009,O0010,2019-08-23,1400,100,1,0,S,Bronze,21,20-30,2019-06-01,2019-08-31
2994,59529,O0013,2019-05-22,1500,100,0,1,S,Bronze,21,20-30,2019-04-01,2019-07-31
2995,59529,O0014,2019-07-15,2000,100,1,0,S,Bronze,21,20-30,2019-04-01,2019-07-31
2996,59529,O0001,2019-07-14,500,50,1,0,S,Bronze,21,40-65,2019-06-01,2019-08-31
2997,59529,O0048,2019-01-23,800,50,1,0,S,Bronze,21,40-65,2019-01-01,2019-03-31
2998,59529,O0020,2019-10-30,1400,100,1,0,S,Bronze,21,All,2019-07-01,2019-12-31
2999,59529,O0025,2019-05-19,1800,100,1,0,S,Bronze,21,All,2019-01-01,2019-05-31
3000,56009,O0029,2019-07-18,1100,100,1,0,S,Bronze,21,All,2019-07-01,2019-07-31
3001,56009,O0017,2019-08-28,2100,150,1,0,S,Bronze,21,All,2019-07-01,2019-08-31
3002,59529,O0030,2019-10-20,3800,200,1,0,S,Bronze,21,All,2019-07-01,2019-10-31
3003,49553,O0013,2019-06-13,1200,100,1,0,S,Bronze,22,20-30,2019-04-01,2019-07-31
3004,49553,O0048,2019-03-24,550,50,1,0,S,Bronze,22,40-65,2019-01-01,2019-03-31
3005,49553,O0035,2019-07-07,2000,100,1,0,S,Bronze,22,All,2019-07-01,2019-10-31
3006,49553,O0040,2019-07-20,2000,200,1,0,S,Bronze,22,All,2019-07-01,2019-10-31
3007,48913,O0057,2019-03-11,750,50,0,1,S,Bronze,24,20-30,2019-01-01,2019-03-31
3008,48913,O0014,2019-06-04,1100,100,0,1,S,Bronze,24,20-30,2019-04-01,2019-07-31
3009,48913,O0086,2019-09-22,750,50,1,0,S,Bronze,24,All,2019-09-15,2019-12-31
3010,48913,O0029,2019-07-17,1100,100,1,0,S,Bronze,24,All,2019-07-01,2019-07-31
3011,48913,O0064,2019-03-21,1800,100,1,0,S,Bronze,24,All,2019-01-01,2019-03-31
3012,48913,O0017,2019-07-27,2250,150,0,1,S,Bronze,24,All,2019-07-01,2019-08-31
3013,48913,O0040,2019-10-02,3800,200,1,0,S,Bronze,24,All,2019-07-01,2019-10-31
3014,311,O0011,2019-08-25,850,50,1,0,S,Bronze,29,20-30,2019-07-01,2019-10-31
3015,14008,O0011,2019-09-19,500,50,0,1,S,Bronze,29,20-30,2019-07-01,2019-10-31
3016,14008,O0012,2019-09-09,950,50,1,0,S,Bronze,29,20-30,2019-07-01,2019-10-31
3017,59217,O0057,2019-03-07,650,50,0,1,S,Bronze,29,20-30,2019-01-01,2019-03-31
3018,59445,O0057,2019-02-20,700,50,0,1,S,Bronze,29,20-30,2019-01-01,2019-03-31
3019,59217,O0058,2019-02-06,650,50,1,0,S,Bronze,29,20-30,2019-01-01,2019-03-31
3020,59445,O0058,2019-02-20,850,50,0,1,S,Bronze,29,20-30,2019-01-01,2019-03-31
3021,62472,O0059,2019-02-24,1000,50,0,1,S,Bronze,29,20-30,2019-01-01,2019-03-31
3022,62692,O0059,2019-01-15,1000,50,1,0,S,Bronze,29,20-30,2019-01-01,2019-03-31
3023,59445,O0060,2019-02-10,900,50,0,1,S,Bronze,29,20-30,2019-01-01,2019-03-31
3024,62472,O0060,2019-01-31,1000,50,1,0,S,Bronze,29,20-30,2019-01-01,2019-03-31
3025,62692,O0060,2019-03-31,600,50,1,0,S,Bronze,29,20-30,2019-01-01,2019-03-31
3026,63771,O0060,2019-01-22,1000,50,1,0,S,Bronze,29,20-30,2019-01-01,2019-03-31
3027,14008,O0014,2019-05-20,1400,100,1,0,S,Bronze,29,20-30,2019-04-01,2019-07-31
3028,59445,O0001,2019-07-04,650,50,1,0,S,Bronze,29,40-65,2019-06-01,2019-08-31
3029,62692,O0001,2019-07-16,1000,50,1,0,S,Bronze,29,40-65,2019-06-01,2019-08-31
3030,59217,O0048,2019-01-11,1000,50,1,0,S,Bronze,29,40-65,2019-01-01,2019-03-31
3031,59217,O0028,2019-05-31,750,50,0,1,S,Bronze,29,All,2019-01-01,2019-05-31
3032,59445,O0028,2019-04-07,550,50,1,0,S,Bronze,29,All,2019-01-01,2019-05-31
3033,59445,O0042,2019-09-22,700,50,1,0,S,Bronze,29,All,2019-09-01,2019-10-31
3034,59445,O0043,2019-09-25,950,50,1,0,S,Bronze,29,All,2019-09-01,2019-10-31
3035,59445,O0078,2019-03-03,650,50,1,0,S,Bronze,29,All,2019-01-01,2019-03-31
3036,62472,O0078,2019-01-15,500,50,0,1,S,Bronze,29,All,2019-01-01,2019-03-31
3037,62472,O0085,2019-10-03,650,50,1,0,S,Bronze,29,All,2019-09-15,2019-12-31
3038,14008,O0016,2019-08-13,1300,100,1,0,S,Bronze,29,All,2019-07-01,2019-08-31
3039,59445,O0016,2019-08-25,2000,100,1,0,S,Bronze,29,All,2019-07-01,2019-08-31
3040,59445,O0019,2019-10-15,1000,100,1,0,S,Bronze,29,All,2019-07-01,2019-12-31
3041,63771,O0019,2019-10-15,1300,100,1,0,S,Bronze,29,All,2019-07-01,2019-12-31
3042,62472,O0026,2019-04-29,1500,100,1,0,S,Bronze,29,All,2019-01-01,2019-05-31
3043,311,O0029,2019-07-23,1600,100,1,0,S,Bronze,29,All,2019-07-01,2019-07-31
3044,59217,O0029,2019-07-11,1600,100,1,0,S,Bronze,29,All,2019-07-01,2019-07-31
3045,59217,O0031,2019-09-30,1200,100,1,0,S,Bronze,29,All,2019-07-01,2019-10-31
3046,62692,O0041,2019-01-15,1100,100,0,1,S,Bronze,29,All,2019-01-01,2019-03-31
3047,63771,O0017,2019-07-03,1500,150,1,0,S,Bronze,29,All,2019-07-01,2019-08-31
3048,14008,O0030,2019-08-03,2800,200,1,0,S,Bronze,29,All,2019-07-01,2019-10-31
3049,42029,O0011,2019-07-08,1000,50,0,1,S,Bronze,30,20-30,2019-07-01,2019-10-31
3050,46003,O0011,2019-07-12,900,50,1,0,S,Bronze,30,20-30,2019-07-01,2019-10-31
3051,46005,O0011,2019-10-19,650,50,0,1,S,Bronze,30,20-30,2019-07-01,2019-10-31
3052,46006,O0011,2019-10-14,850,50,1,0,S,Bronze,30,20-30,2019-07-01,2019-10-31
3053,46016,O0011,2019-08-08,750,50,1,0,S,Bronze,30,20-30,2019-07-01,2019-10-31
3054,46926,O0011,2019-07-30,850,50,1,0,S,Bronze,30,20-30,2019-07-01,2019-10-31
3055,33913,O0012,2019-08-21,500,50,1,0,S,Bronze,30,20-30,2019-07-01,2019-10-31
3056,38401,O0012,2019-10-17,900,50,1,0,S,Bronze,30,20-30,2019-07-01,2019-10-31
3057,39005,O0012,2019-07-09,900,50,0,1,S,Bronze,30,20-30,2019-07-01,2019-10-31
3058,46003,O0012,2019-10-05,950,50,1,0,S,Bronze,30,20-30,2019-07-01,2019-10-31
3059,46817,O0012,2019-07-30,550,50,0,1,S,Bronze,30,20-30,2019-07-01,2019-10-31
3060,46016,O0057,2019-02-24,600,50,1,0,S,Bronze,30,20-30,2019-01-01,2019-03-31
3061,50315,O0057,2019-02-10,600,50,1,0,S,Bronze,30,20-30,2019-01-01,2019-03-31
3062,59006,O0059,2019-02-23,800,50,1,0,S,Bronze,30,20-30,2019-01-01,2019-03-31
3063,46817,O0010,2019-08-02,1700,100,0,1,S,Bronze,30,20-30,2019-06-01,2019-08-31
3064,38031,O0013,2019-07-04,2000,100,1,0,S,Bronze,30,20-30,2019-04-01,2019-07-31
3065,38601,O0013,2019-07-24,1300,100,1,0,S,Bronze,30,20-30,2019-04-01,2019-07-31
3066,39005,O0013,2019-04-11,1900,100,0,1,S,Bronze,30,20-30,2019-04-01,2019-07-31
3067,42029,O0013,2019-06-06,2000,100,1,0,S,Bronze,30,20-30,2019-04-01,2019-07-31
3068,46005,O0013,2019-04-15,1000,100,1,0,S,Bronze,30,20-30,2019-04-01,2019-07-31
3069,46006,O0013,2019-06-17,1400,100,1,0,S,Bronze,30,20-30,2019-04-01,2019-07-31
3070,46926,O0013,2019-05-14,1200,100,1,0,S,Bronze,30,20-30,2019-04-01,2019-07-31
3071,50315,O0014,2019-07-20,1700,100,0,1,S,Bronze,30,20-30,2019-04-01,2019-07-31
3072,38031,O0001,2019-07-28,750,50,1,0,S,Bronze,30,40-65,2019-06-01,2019-08-31
3073,58914,O0001,2019-07-02,850,50,1,0,S,Bronze,30,40-65,2019-06-01,2019-08-31
3074,63249,O0001,2019-06-17,750,50,1,0,S,Bronze,30,40-65,2019-06-01,2019-08-31
3075,38401,O0048,2019-01-06,750,50,1,0,S,Bronze,30,40-65,2019-01-01,2019-03-31
3076,46003,O0048,2019-03-30,950,50,1,0,S,Bronze,30,40-65,2019-01-01,2019-03-31
3077,46462,O0048,2019-03-30,600,50,1,0,S,Bronze,30,40-65,2019-01-01,2019-03-31
3078,46817,O0048,2019-02-25,750,50,1,0,S,Bronze,30,40-65,2019-01-01,2019-03-31
3079,46926,O0048,2019-03-10,800,50,1,0,S,Bronze,30,40-65,2019-01-01,2019-03-31
3080,56842,O0048,2019-01-26,600,50,1,0,S,Bronze,30,40-65,2019-01-01,2019-03-31
3081,38401,O0027,2019-05-05,600,50,1,0,S,Bronze,30,All,2019-01-01,2019-05-31
3082,46006,O0027,2019-05-22,1000,50,1,0,S,Bronze,30,All,2019-01-01,2019-05-31
3083,46462,O0027,2019-02-17,900,50,1,0,S,Bronze,30,All,2019-01-01,2019-05-31
3084,33913,O0028,2019-02-15,1000,50,1,0,S,Bronze,30,All,2019-01-01,2019-05-31
3085,46003,O0028,2019-03-09,600,50,1,0,S,Bronze,30,All,2019-01-01,2019-05-31
3086,46926,O0028,2019-04-26,500,50,1,0,S,Bronze,30,All,2019-01-01,2019-05-31
3087,50315,O0028,2019-03-22,900,50,1,0,S,Bronze,30,All,2019-01-01,2019-05-31
3088,58914,O0028,2019-03-14,700,50,0,1,S,Bronze,30,All,2019-01-01,2019-05-31
3089,60400,O0028,2019-05-17,750,50,1,0,S,Bronze,30,All,2019-01-01,2019-05-31
3090,64331,O0028,2019-02-03,700,50,1,0,S,Bronze,30,All,2019-01-01,2019-05-31
3091,42029,O0045,2019-10-07,700,50,1,0,S,Bronze,30,All,2019-09-01,2019-10-31
3092,42029,O0046,2019-09-17,650,50,1,0,S,Bronze,30,All,2019-09-01,2019-10-31
3093,60400,O0078,2019-01-01,650,50,1,0,S,Bronze,30,All,2019-01-01,2019-03-31
3094,46006,O0094,2019-02-11,800,50,0,1,S,Bronze,30,All,2019-01-01,2019-03-31
3095,50315,O0094,2019-02-22,800,50,1,0,S,Bronze,30,All,2019-01-01,2019-03-31
3096,38031,O0016,2019-08-03,1800,100,1,0,S,Bronze,30,All,2019-07-01,2019-08-31
3097,46006,O0016,2019-07-15,1500,100,1,0,S,Bronze,30,All,2019-07-01,2019-08-31
3098,56842,O0016,2019-08-27,1400,100,1,0,S,Bronze,30,All,2019-07-01,2019-08-31
3099,60514,O0016,2019-07-04,1900,100,1,0,S,Bronze,30,All,2019-07-01,2019-08-31
3100,61506,O0016,2019-07-29,1800,100,0,1,S,Bronze,30,All,2019-07-01,2019-08-31
3101,46003,O0019,2019-08-02,1900,100,1,0,S,Bronze,30,All,2019-07-01,2019-12-31
3102,56842,O0019,2019-08-11,1700,100,0,1,S,Bronze,30,All,2019-07-01,2019-12-31
3103,60514,O0019,2019-11-13,1200,100,0,1,S,Bronze,30,All,2019-07-01,2019-12-31
3104,38031,O0020,2019-12-03,1800,100,1,0,S,Bronze,30,All,2019-07-01,2019-12-31
3105,39005,O0020,2019-08-09,1800,100,1,0,S,Bronze,30,All,2019-07-01,2019-12-31
3106,58914,O0020,2019-08-11,1700,100,0,1,S,Bronze,30,All,2019-07-01,2019-12-31
3107,60400,O0020,2019-08-17,1200,100,0,1,S,Bronze,30,All,2019-07-01,2019-12-31
3108,46003,O0025,2019-01-30,1500,100,1,0,S,Bronze,30,All,2019-01-01,2019-05-31
3109,46016,O0025,2019-01-08,1100,100,1,0,S,Bronze,30,All,2019-01-01,2019-05-31
3110,50315,O0025,2019-02-26,1600,100,1,0,S,Bronze,30,All,2019-01-01,2019-05-31
3111,56842,O0025,2019-03-06,1200,100,1,0,S,Bronze,30,All,2019-01-01,2019-05-31
3112,46003,O0026,2019-04-05,1900,100,1,0,S,Bronze,30,All,2019-01-01,2019-05-31
3113,59728,O0026,2019-05-27,1800,100,1,0,S,Bronze,30,All,2019-01-01,2019-05-31
3114,65012,O0026,2019-04-10,1400,100,1,0,S,Bronze,30,All,2019-01-01,2019-05-31
3115,46003,O0029,2019-07-07,2000,100,1,0,S,Bronze,30,All,2019-07-01,2019-07-31
3116,46926,O0029,2019-07-23,1800,100,1,0,S,Bronze,30,All,2019-07-01,2019-07-31
3117,59006,O0029,2019-07-16,1700,100,1,0,S,Bronze,30,All,2019-07-01,2019-07-31
3118,65012,O0029,2019-07-02,1100,100,1,0,S,Bronze,30,All,2019-07-01,2019-07-31
3119,38031,O0031,2019-09-23,1200,100,1,0,S,Bronze,30,All,2019-07-01,2019-10-31
3120,58395,O0031,2019-08-23,1600,100,1,0,S,Bronze,30,All,2019-07-01,2019-10-31
3121,59728,O0031,2019-09-10,1200,100,1,0,S,Bronze,30,All,2019-07-01,2019-10-31
3122,42029,O0035,2019-07-12,1700,100,0,1,S,Bronze,30,All,2019-07-01,2019-10-31
3123,60400,O0035,2019-07-08,1500,100,1,0,S,Bronze,30,All,2019-07-01,2019-10-31
3124,46016,O0038,2019-08-08,1400,100,0,1,S,Bronze,30,All,2019-07-01,2019-10-31
3125,46926,O0038,2019-07-19,1900,100,1,0,S,Bronze,30,All,2019-07-01,2019-10-31
3126,56842,O0038,2019-10-02,1900,100,1,0,S,Bronze,30,All,2019-07-01,2019-10-31
3127,57681,O0038,2019-08-16,1000,100,1,0,S,Bronze,30,All,2019-07-01,2019-10-31
3128,60400,O0038,2019-09-06,1500,100,1,0,S,Bronze,30,All,2019-07-01,2019-10-31
3129,64331,O0038,2019-08-15,1200,100,1,0,S,Bronze,30,All,2019-07-01,2019-10-31
3130,62027,O0041,2019-02-22,1900,100,1,0,S,Bronze,30,All,2019-01-01,2019-03-31
3131,60400,O0066,2019-03-24,1800,100,1,0,S,Bronze,30,All,2019-01-01,2019-03-31
3132,39005,O0017,2019-08-06,3000,150,1,0,S,Bronze,30,All,2019-07-01,2019-08-31
3133,46003,O0017,2019-07-01,1950,150,1,0,S,Bronze,30,All,2019-07-01,2019-08-31
3134,46005,O0017,2019-07-20,3000,150,1,0,S,Bronze,30,All,2019-07-01,2019-08-31
3135,46926,O0017,2019-07-30,1800,150,1,0,S,Bronze,30,All,2019-07-01,2019-08-31
3136,60400,O0017,2019-08-26,2550,150,1,0,S,Bronze,30,All,2019-07-01,2019-08-31
3137,33913,O0030,2019-07-08,3200,200,1,0,S,Bronze,30,All,2019-07-01,2019-10-31
3138,46016,O0030,2019-07-09,3600,200,0,1,S,Bronze,30,All,2019-07-01,2019-10-31
3139,46926,O0030,2019-08-14,4000,200,1,0,S,Bronze,30,All,2019-07-01,2019-10-31
3140,61506,O0030,2019-10-27,3000,200,1,0,S,Bronze,30,All,2019-07-01,2019-10-31
3141,62027,O0030,2019-09-08,3400,200,1,0,S,Bronze,30,All,2019-07-01,2019-10-31
3142,42029,O0039,2019-07-23,2200,200,0,1,S,Bronze,30,All,2019-07-01,2019-10-31
3143,46003,O0039,2019-09-04,3800,200,1,0,S,Bronze,30,All,2019-07-01,2019-10-31
3144,56842,O0039,2019-08-13,3800,200,1,0,S,Bronze,30,All,2019-07-01,2019-10-31
3145,58914,O0039,2019-07-30,3000,200,1,0,S,Bronze,30,All,2019-07-01,2019-10-31
3146,60400,O0039,2019-07-16,3800,200,0,1,S,Bronze,30,All,2019-07-01,2019-10-31
3147,38031,O0040,2019-07-22,2200,200,1,0,S,Bronze,30,All,2019-07-01,2019-10-31
3148,54704,O0011,2019-10-25,950,50,1,0,S,Bronze,31,20-30,2019-07-01,2019-10-31
3149,54704,O0001,2019-06-10,1000,50,1,0,S,Bronze,31,40-65,2019-06-01,2019-08-31
3150,58396,O0001,2019-08-15,750,50,1,0,S,Bronze,31,40-65,2019-06-01,2019-08-31
3151,64484,O0001,2019-07-25,800,50,1,0,S,Bronze,31,40-65,2019-06-01,2019-08-31
3152,56268,O0048,2019-01-03,600,50,1,0,S,Bronze,31,40-65,2019-01-01,2019-03-31
3153,59015,O0048,2019-01-26,550,50,1,0,S,Bronze,31,40-65,2019-01-01,2019-03-31
3154,54704,O0027,2019-01-31,700,50,1,0,S,Bronze,31,All,2019-01-01,2019-05-31
3155,57700,O0027,2019-02-02,550,50,1,0,S,Bronze,31,All,2019-01-01,2019-05-31
3156,64484,O0027,2019-02-07,750,50,1,0,S,Bronze,31,All,2019-01-01,2019-05-31
3157,54704,O0028,2019-02-16,500,50,1,0,S,Bronze,31,All,2019-01-01,2019-05-31
3158,57166,O0028,2019-01-31,800,50,1,0,S,Bronze,31,All,2019-01-01,2019-05-31
3159,64484,O0028,2019-01-26,850,50,1,0,S,Bronze,31,All,2019-01-01,2019-05-31
3160,58733,O0016,2019-08-22,1700,100,1,0,S,Bronze,31,All,2019-07-01,2019-08-31
3161,56265,O0019,2019-10-13,1300,100,1,0,S,Bronze,31,All,2019-07-01,2019-12-31
3162,58396,O0019,2019-08-03,1000,100,1,0,S,Bronze,31,All,2019-07-01,2019-12-31
3163,64484,O0019,2019-09-05,2000,100,0,1,S,Bronze,31,All,2019-07-01,2019-12-31
3164,58396,O0026,2019-03-18,1300,100,1,0,S,Bronze,31,All,2019-01-01,2019-05-31
3165,58733,O0026,2019-04-19,1400,100,1,0,S,Bronze,31,All,2019-01-01,2019-05-31
3166,59015,O0026,2019-02-09,1300,100,1,0,S,Bronze,31,All,2019-01-01,2019-05-31
3167,64484,O0026,2019-04-17,1900,100,1,0,S,Bronze,31,All,2019-01-01,2019-05-31
3168,56265,O0031,2019-09-11,1700,100,1,0,S,Bronze,31,All,2019-07-01,2019-10-31
3169,56268,O0031,2019-07-23,1800,100,1,0,S,Bronze,31,All,2019-07-01,2019-10-31
3170,58396,O0031,2019-07-16,1300,100,1,0,S,Bronze,31,All,2019-07-01,2019-10-31
3171,59015,O0031,2019-10-06,1500,100,1,0,S,Bronze,31,All,2019-07-01,2019-10-31
3172,23058,O0035,2019-08-25,1400,100,1,0,S,Bronze,31,All,2019-07-01,2019-10-31
3173,58733,O0035,2019-08-23,1300,100,1,0,S,Bronze,31,All,2019-07-01,2019-10-31
3174,56265,O0038,2019-10-01,2000,100,1,0,S,Bronze,31,All,2019-07-01,2019-10-31
3175,56268,O0038,2019-07-08,1900,100,1,0,S,Bronze,31,All,2019-07-01,2019-10-31
3176,61209,O0038,2019-09-07,1500,100,1,0,S,Bronze,31,All,2019-07-01,2019-10-31
3177,18302,O0041,2019-01-24,1000,100,1,0,S,Bronze,31,All,2019-01-01,2019-03-31
3178,56268,O0041,2019-01-05,1000,100,1,0,S,Bronze,31,All,2019-01-01,2019-03-31
3179,54704,O0017,2019-08-05,1650,150,0,1,S,Bronze,31,All,2019-07-01,2019-08-31
3180,56268,O0017,2019-07-08,1500,150,1,0,S,Bronze,31,All,2019-07-01,2019-08-31
3181,37317,O0030,2019-08-22,2200,200,1,0,S,Bronze,31,All,2019-07-01,2019-10-31
3182,58733,O0030,2019-08-19,3600,200,1,0,S,Bronze,31,All,2019-07-01,2019-10-31
3183,61209,O0039,2019-07-01,4000,200,1,0,S,Bronze,31,All,2019-07-01,2019-10-31
3184,64484,O0039,2019-09-25,3400,200,0,1,S,Bronze,31,All,2019-07-01,2019-10-31
3185,23058,O0040,2019-07-06,2600,200,1,0,S,Bronze,31,All,2019-07-01,2019-10-31
3186,56265,O0040,2019-09-29,3000,200,1,0,S,Bronze,31,All,2019-07-01,2019-10-31
3187,64743,O0014,2019-06-18,1600,100,1,0,S,Bronze,32,20-30,2019-04-01,2019-07-31
3188,64743,O0001,2019-08-21,600,50,1,0,S,Bronze,32,40-65,2019-06-01,2019-08-31
3189,56501,O0048,2019-01-21,750,50,0,1,S,Bronze,32,40-65,2019-01-01,2019-03-31
3190,58732,O0048,2019-02-20,600,50,1,0,S,Bronze,32,40-65,2019-01-01,2019-03-31
3191,64614,O0048,2019-02-26,850,50,1,0,S,Bronze,32,40-65,2019-01-01,2019-03-31
3192,58732,O0027,2019-01-29,500,50,1,0,S,Bronze,32,All,2019-01-01,2019-05-31
3193,63821,O0027,2019-01-19,600,50,1,0,S,Bronze,32,All,2019-01-01,2019-05-31
3194,50457,O0028,2019-01-27,950,50,1,0,S,Bronze,32,All,2019-01-01,2019-05-31
3195,58915,O0028,2019-05-13,500,50,1,0,S,Bronze,32,All,2019-01-01,2019-05-31
3196,61869,O0078,2019-01-30,550,50,1,0,S,Bronze,32,All,2019-01-01,2019-03-31
3197,64019,O0078,2019-02-18,550,50,1,0,S,Bronze,32,All,2019-01-01,2019-03-31
3198,49893,O0016,2019-07-25,1100,100,1,0,S,Bronze,32,All,2019-07-01,2019-08-31
3199,50457,O0016,2019-08-14,1800,100,0,1,S,Bronze,32,All,2019-07-01,2019-08-31
3200,49893,O0020,2019-08-30,1900,100,1,0,S,Bronze,32,All,2019-07-01,2019-12-31
3201,59526,O0020,2019-09-18,1700,100,1,0,S,Bronze,32,All,2019-07-01,2019-12-31
3202,49029,O0025,2019-03-24,1100,100,1,0,S,Bronze,32,All,2019-01-01,2019-05-31
3203,62415,O0025,2019-01-03,1300,100,1,0,S,Bronze,32,All,2019-01-01,2019-05-31
3204,63798,O0025,2019-03-27,1000,100,1,0,S,Bronze,32,All,2019-01-01,2019-05-31
3205,64019,O0025,2019-04-26,1800,100,1,0,S,Bronze,32,All,2019-01-01,2019-05-31
3206,49893,O0026,2019-01-03,1100,100,1,0,S,Bronze,32,All,2019-01-01,2019-05-31
3207,63798,O0026,2019-02-09,1400,100,1,0,S,Bronze,32,All,2019-01-01,2019-05-31
3208,56501,O0029,2019-07-05,1600,100,1,0,S,Bronze,32,All,2019-07-01,2019-07-31
3209,61471,O0029,2019-07-03,1400,100,1,0,S,Bronze,32,All,2019-07-01,2019-07-31
3210,61471,O0031,2019-08-03,1100,100,1,0,S,Bronze,32,All,2019-07-01,2019-10-31
3211,58915,O0035,2019-07-21,1600,100,1,0,S,Bronze,32,All,2019-07-01,2019-10-31
3212,49029,O0038,2019-07-26,1200,100,1,0,S,Bronze,32,All,2019-07-01,2019-10-31
3213,56501,O0038,2019-08-04,1400,100,1,0,S,Bronze,32,All,2019-07-01,2019-10-31
3214,58732,O0038,2019-07-17,2000,100,1,0,S,Bronze,32,All,2019-07-01,2019-10-31
3215,63821,O0038,2019-08-10,1400,100,1,0,S,Bronze,32,All,2019-07-01,2019-10-31
3216,58915,O0041,2019-01-15,1400,100,1,0,S,Bronze,32,All,2019-01-01,2019-03-31
3217,61471,O0041,2019-01-27,1000,100,1,0,S,Bronze,32,All,2019-01-01,2019-03-31
3218,63821,O0041,2019-01-10,1200,100,1,0,S,Bronze,32,All,2019-01-01,2019-03-31
3219,64019,O0041,2019-01-09,1300,100,1,0,S,Bronze,32,All,2019-01-01,2019-03-31
3220,61869,O0067,2019-03-05,1200,100,1,0,S,Bronze,32,All,2019-01-01,2019-03-31
3221,64019,O0017,2019-07-17,2550,150,1,0,S,Bronze,32,All,2019-07-01,2019-08-31
3222,58915,O0039,2019-10-09,2400,200,1,0,S,Bronze,32,All,2019-07-01,2019-10-31
3223,59526,O0040,2019-09-05,4000,200,1,0,S,Bronze,32,All,2019-07-01,2019-10-31
3224,64743,O0040,2019-10-31,3600,200,1,0,S,Bronze,32,All,2019-07-01,2019-10-31
3225,58813,O0001,2019-08-26,700,50,1,0,S,Bronze,33,40-65,2019-06-01,2019-08-31
3226,60340,O0001,2019-08-05,500,50,1,0,S,Bronze,33,40-65,2019-06-01,2019-08-31
