OfferId,OfferName1,OfferName2,Unnamed: 3,image url construction,Image URL,Offer Type,Offer Category,OfferName3,OfferContent,Offer Channel,miles,Exclusion Category,Benefit Type,Point Type,Program Code,Program Name,Program Tier,Program Point Type,Product Category,Product Code,Product Name,Season,Month,Week Day,Holiday,Week End,Birth Day,Wedding Anniversary ,Duration,Start Date,End Date,Partner Category,Partner Code,Partner Name,Partner Type,Targeted Channel,CustomerID,CustomerGender,CustomerCountry,OfferTransactionDate,TransactionAmount,Points,Accrual,Redemption,CustomerTier,OfferTier,CustomerAge,OfferStartingDate,OfferEndDate
O0031,,Earn miles with ABC,https://jeswinkv.github.io/per_frame/temp/Discounts,https://jeswinkv.github.io/per_frame/temp/Discounts/O0031.PNG,https://jeswinkv.github.io/per_frame/temp/Discounts/O0031.PNG,,miles,,Earn more miles on your purchase when you use your eligible ABC  credit card.,Web,100,,miles,,FFP,Frequent Flyer Program,Bronze,,,,,Holiday,,,Vacation,,,,,2019-07-01,2019-10-31,Air,AA,ABC Card,Credit Card,,64609,U,IN,2019-10-24,1200,100,1,0,Saphire,Bronze,42,2019-07-01,2019-10-31
O0031,,Earn miles with ABC,https://jeswinkv.github.io/per_frame/temp/Discounts,https://jeswinkv.github.io/per_frame/temp/Discounts/O0031.PNG,https://jeswinkv.github.io/per_frame/temp/Discounts/O0031.PNG,,miles,,Earn more miles on your purchase when you use your eligible ABC  credit card.,Web,100,,miles,,FFP,Frequent Flyer Program,Bronze,,,,,Holiday,,,Vacation,,,,,2019-07-01,2019-10-31,Air,AA,ABC Card,Credit Card,,63725,U,IN,2019-09-16,1800,100,0,1,Saphire,Bronze,43,2019-07-01,2019-10-31
O0031,,Earn miles with ABC,https://jeswinkv.github.io/per_frame/temp/Discounts,https://jeswinkv.github.io/per_frame/temp/Discounts/O0031.PNG,https://jeswinkv.github.io/per_frame/temp/Discounts/O0031.PNG,,miles,,Earn more miles on your purchase when you use your eligible ABC  credit card.,Web,100,,miles,,FFP,Frequent Flyer Program,Bronze,,,,,Holiday,,,Vacation,,,,,2019-07-01,2019-10-31,Air,AA,ABC Card,Credit Card,,56270,U,IN,2019-09-22,1500,100,1,0,Saphire,Bronze,43,2019-07-01,2019-10-31
O0031,,Earn miles with ABC,https://jeswinkv.github.io/per_frame/temp/Discounts,https://jeswinkv.github.io/per_frame/temp/Discounts/O0031.PNG,https://jeswinkv.github.io/per_frame/temp/Discounts/O0031.PNG,,miles,,Earn more miles on your purchase when you use your eligible ABC  credit card.,Web,100,,miles,,FFP,Frequent Flyer Program,Bronze,,,,,Holiday,,,Vacation,,,,,2019-07-01,2019-10-31,Air,AA,ABC Card,Credit Card,,48411,U,IN,2019-09-13,1200,100,0,1,Saphire,Bronze,44,2019-07-01,2019-10-31
O0031,,Earn miles with ABC,https://jeswinkv.github.io/per_frame/temp/Discounts,https://jeswinkv.github.io/per_frame/temp/Discounts/O0031.PNG,https://jeswinkv.github.io/per_frame/temp/Discounts/O0031.PNG,,miles,,Earn more miles on your purchase when you use your eligible ABC  credit card.,Web,100,,miles,,FFP,Frequent Flyer Program,Bronze,,,,,Holiday,,,Vacation,,,,,2019-07-01,2019-10-31,Air,AA,ABC Card,Credit Card,,63939,U,IN,2019-10-31,1300,100,1,0,Saphire,Bronze,45,2019-07-01,2019-10-31
O0031,,Earn miles with ABC,https://jeswinkv.github.io/per_frame/temp/Discounts,https://jeswinkv.github.io/per_frame/temp/Discounts/O0031.PNG,https://jeswinkv.github.io/per_frame/temp/Discounts/O0031.PNG,,miles,,Earn more miles on your purchase when you use your eligible ABC  credit card.,Web,100,,miles,,FFP,Frequent Flyer Program,Bronze,,,,,Holiday,,,Vacation,,,,,2019-07-01,2019-10-31,Air,AA,ABC Card,Credit Card,,57667,U,IN,2019-09-06,1900,100,1,0,Saphire,Bronze,45,2019-07-01,2019-10-31
O0031,,Earn miles with ABC,https://jeswinkv.github.io/per_frame/temp/Discounts,https://jeswinkv.github.io/per_frame/temp/Discounts/O0031.PNG,https://jeswinkv.github.io/per_frame/temp/Discounts/O0031.PNG,,miles,,Earn more miles on your purchase when you use your eligible ABC  credit card.,Web,100,,miles,,FFP,Frequent Flyer Program,Bronze,,,,,Holiday,,,Vacation,,,,,2019-07-01,2019-10-31,Air,AA,ABC Card,Credit Card,,58831,F,US,2019-10-19,1100,100,1,0,Saphire,Bronze,45,2019-07-01,2019-10-31
O0031,,Earn miles with ABC,https://jeswinkv.github.io/per_frame/temp/Discounts,https://jeswinkv.github.io/per_frame/temp/Discounts/O0031.PNG,https://jeswinkv.github.io/per_frame/temp/Discounts/O0031.PNG,,miles,,Earn more miles on your purchase when you use your eligible ABC  credit card.,Web,100,,miles,,FFP,Frequent Flyer Program,Bronze,,,,,Holiday,,,Vacation,,,,,2019-07-01,2019-10-31,Air,AA,ABC Card,Credit Card,,63128,U,IN,2019-08-24,2000,100,1,0,Saphire,Bronze,46,2019-07-01,2019-10-31
O0031,,Earn miles with ABC,https://jeswinkv.github.io/per_frame/temp/Discounts,https://jeswinkv.github.io/per_frame/temp/Discounts/O0031.PNG,https://jeswinkv.github.io/per_frame/temp/Discounts/O0031.PNG,,miles,,Earn more miles on your purchase when you use your eligible ABC  credit card.,Web,100,,miles,,FFP,Frequent Flyer Program,Bronze,,,,,Holiday,,,Vacation,,,,,2019-07-01,2019-10-31,Air,AA,ABC Card,Credit Card,,56285,U,IN,2019-07-25,1600,100,1,0,Saphire,Bronze,47,2019-07-01,2019-10-31
O0031,,Earn miles with ABC,https://jeswinkv.github.io/per_frame/temp/Discounts,https://jeswinkv.github.io/per_frame/temp/Discounts/O0031.PNG,https://jeswinkv.github.io/per_frame/temp/Discounts/O0031.PNG,,miles,,Earn more miles on your purchase when you use your eligible ABC  credit card.,Web,100,,miles,,FFP,Frequent Flyer Program,Bronze,,,,,Holiday,,,Vacation,,,,,2019-07-01,2019-10-31,Air,AA,ABC Card,Credit Card,,61472,U,IN,2019-08-29,1400,100,1,0,Saphire,Bronze,48,2019-07-01,2019-10-31
O0009,Member Only - Fun 50. Redeem new products listed exclusively for members,Member Only - Fun 50,https://jeswinkv.github.io/per_frame/temp/Discounts,https://jeswinkv.github.io/per_frame/temp/Discounts/O0009.PNG,https://jeswinkv.github.io/per_frame/temp/Discounts/O0009.PNG,Accruals ,Promotions,Redeem new products listed exclusively for members,Redeem new products listed exclusively for members,Mobile,300,,miles,,FFP,Frequent Flyer Program,Gold,,,,Member Only Offers,,,,,,,,,2019-06-01,2019-08-31,Air,,,,web,61160,M,IN,2019-08-12,4800,300,1,0,Bronze,Gold,20,2019-06-01,2019-08-31
O0009,Member Only - Fun 50. Redeem new products listed exclusively for members,Member Only - Fun 50,https://jeswinkv.github.io/per_frame/temp/Discounts,https://jeswinkv.github.io/per_frame/temp/Discounts/O0009.PNG,https://jeswinkv.github.io/per_frame/temp/Discounts/O0009.PNG,Accruals ,Promotions,Redeem new products listed exclusively for members,Redeem new products listed exclusively for members,Mobile,300,,miles,,FFP,Frequent Flyer Program,Gold,,,,Member Only Offers,,,,,,,,,2019-06-01,2019-08-31,Air,,,,web,11807,F,IN,2019-07-01,3300,300,0,1,Bronze,Gold,25,2019-06-01,2019-08-31
O0009,Member Only - Fun 50. Redeem new products listed exclusively for members,Member Only - Fun 50,https://jeswinkv.github.io/per_frame/temp/Discounts,https://jeswinkv.github.io/per_frame/temp/Discounts/O0009.PNG,https://jeswinkv.github.io/per_frame/temp/Discounts/O0009.PNG,Accruals ,Promotions,Redeem new products listed exclusively for members,Redeem new products listed exclusively for members,Mobile,300,,miles,,FFP,Frequent Flyer Program,Gold,,,,Member Only Offers,,,,,,,,,2019-06-01,2019-08-31,Air,,,,web,31107,F,IN,2019-07-23,4800,300,1,0,Bronze,Gold,29,2019-06-01,2019-08-31
O0009,Member Only - Fun 50. Redeem new products listed exclusively for members,Member Only - Fun 50,https://jeswinkv.github.io/per_frame/temp/Discounts,https://jeswinkv.github.io/per_frame/temp/Discounts/O0009.PNG,https://jeswinkv.github.io/per_frame/temp/Discounts/O0009.PNG,Accruals ,Promotions,Redeem new products listed exclusively for members,Redeem new products listed exclusively for members,Mobile,300,,miles,,FFP,Frequent Flyer Program,Gold,,,,Member Only Offers,,,,,,,,,2019-06-01,2019-08-31,Air,,,,web,34413,F,IN,2019-07-25,6000,300,1,0,Bronze,Gold,34,2019-06-01,2019-08-31
O0009,Member Only - Fun 50. Redeem new products listed exclusively for members,Member Only - Fun 50,https://jeswinkv.github.io/per_frame/temp/Discounts,https://jeswinkv.github.io/per_frame/temp/Discounts/O0009.PNG,https://jeswinkv.github.io/per_frame/temp/Discounts/O0009.PNG,Accruals ,Promotions,Redeem new products listed exclusively for members,Redeem new products listed exclusively for members,Mobile,300,,miles,,FFP,Frequent Flyer Program,Gold,,,,Member Only Offers,,,,,,,,,2019-06-01,2019-08-31,Air,,,,web,56287,U,IN,2019-08-12,5700,300,1,0,Bronze,Gold,35,2019-06-01,2019-08-31
O0009,Member Only - Fun 50. Redeem new products listed exclusively for members,Member Only - Fun 50,https://jeswinkv.github.io/per_frame/temp/Discounts,https://jeswinkv.github.io/per_frame/temp/Discounts/O0009.PNG,https://jeswinkv.github.io/per_frame/temp/Discounts/O0009.PNG,Accruals ,Promotions,Redeem new products listed exclusively for members,Redeem new products listed exclusively for members,Mobile,300,,miles,,FFP,Frequent Flyer Program,Gold,,,,Member Only Offers,,,,,,,,,2019-06-01,2019-08-31,Air,,,,web,10117,U,IN,2019-07-29,3900,300,1,0,Bronze,Gold,30,2019-06-01,2019-08-31
O0009,Member Only - Fun 50. Redeem new products listed exclusively for members,Member Only - Fun 50,https://jeswinkv.github.io/per_frame/temp/Discounts,https://jeswinkv.github.io/per_frame/temp/Discounts/O0009.PNG,https://jeswinkv.github.io/per_frame/temp/Discounts/O0009.PNG,Accruals ,Promotions,Redeem new products listed exclusively for members,Redeem new products listed exclusively for members,Mobile,300,,miles,,FFP,Frequent Flyer Program,Gold,,,,Member Only Offers,,,,,,,,,2019-06-01,2019-08-31,Air,,,,web,43317,U,IN,2019-06-26,5700,300,1,0,Bronze,Gold,34,2019-06-01,2019-08-31
O0009,Member Only - Fun 50. Redeem new products listed exclusively for members,Member Only - Fun 50,https://jeswinkv.github.io/per_frame/temp/Discounts,https://jeswinkv.github.io/per_frame/temp/Discounts/O0009.PNG,https://jeswinkv.github.io/per_frame/temp/Discounts/O0009.PNG,Accruals ,Promotions,Redeem new products listed exclusively for members,Redeem new products listed exclusively for members,Mobile,300,,miles,,FFP,Frequent Flyer Program,Gold,,,,Member Only Offers,,,,,,,,,2019-06-01,2019-08-31,Air,,,,web,30614,M,IN,2019-06-13,5400,300,1,0,Bronze,Gold,34,2019-06-01,2019-08-31
O0009,Member Only - Fun 50. Redeem new products listed exclusively for members,Member Only - Fun 50,https://jeswinkv.github.io/per_frame/temp/Discounts,https://jeswinkv.github.io/per_frame/temp/Discounts/O0009.PNG,https://jeswinkv.github.io/per_frame/temp/Discounts/O0009.PNG,Accruals ,Promotions,Redeem new products listed exclusively for members,Redeem new products listed exclusively for members,Mobile,300,,miles,,FFP,Frequent Flyer Program,Gold,,,,Member Only Offers,,,,,,,,,2019-06-01,2019-08-31,Air,,,,web,30972,U,IN,2019-07-19,3300,300,1,0,Bronze,Gold,37,2019-06-01,2019-08-31
O0009,Member Only - Fun 50. Redeem new products listed exclusively for members,Member Only - Fun 50,https://jeswinkv.github.io/per_frame/temp/Discounts,https://jeswinkv.github.io/per_frame/temp/Discounts/O0009.PNG,https://jeswinkv.github.io/per_frame/temp/Discounts/O0009.PNG,Accruals ,Promotions,Redeem new products listed exclusively for members,Redeem new products listed exclusively for members,Mobile,300,,miles,,FFP,Frequent Flyer Program,Gold,,,,Member Only Offers,,,,,,,,,2019-06-01,2019-08-31,Air,,,,web,49409,U,IN,2019-08-24,6000,300,1,0,Bronze,Gold,39,2019-06-01,2019-08-31
O0009,Member Only - Fun 50. Redeem new products listed exclusively for members,Member Only - Fun 50,https://jeswinkv.github.io/per_frame/temp/Discounts,https://jeswinkv.github.io/per_frame/temp/Discounts/O0009.PNG,https://jeswinkv.github.io/per_frame/temp/Discounts/O0009.PNG,Accruals ,Promotions,Redeem new products listed exclusively for members,Redeem new products listed exclusively for members,Mobile,300,,miles,,FFP,Frequent Flyer Program,Gold,,,,Member Only Offers,,,,,,,,,2019-06-01,2019-08-31,Air,,,,web,56107,F,IN,2019-07-23,5700,300,1,0,Bronze,Gold,40,2019-06-01,2019-08-31
O0009,Member Only - Fun 50. Redeem new products listed exclusively for members,Member Only - Fun 50,https://jeswinkv.github.io/per_frame/temp/Discounts,https://jeswinkv.github.io/per_frame/temp/Discounts/O0009.PNG,https://jeswinkv.github.io/per_frame/temp/Discounts/O0009.PNG,Accruals ,Promotions,Redeem new products listed exclusively for members,Redeem new products listed exclusively for members,Mobile,300,,miles,,FFP,Frequent Flyer Program,Gold,,,,Member Only Offers,,,,,,,,,2019-06-01,2019-08-31,Air,,,,web,49106,U,IN,2019-07-17,6000,300,1,0,Bronze,Gold,42,2019-06-01,2019-08-31
O0009,Member Only - Fun 50. Redeem new products listed exclusively for members,Member Only - Fun 50,https://jeswinkv.github.io/per_frame/temp/Discounts,https://jeswinkv.github.io/per_frame/temp/Discounts/O0009.PNG,https://jeswinkv.github.io/per_frame/temp/Discounts/O0009.PNG,Accruals ,Promotions,Redeem new products listed exclusively for members,Redeem new products listed exclusively for members,Mobile,300,,miles,,FFP,Frequent Flyer Program,Gold,,,,Member Only Offers,,,,,,,,,2019-06-01,2019-08-31,Air,,,,web,55911,U,IN,2019-08-01,4200,300,1,0,Bronze,Gold,42,2019-06-01,2019-08-31
O0009,Member Only - Fun 50. Redeem new products listed exclusively for members,Member Only - Fun 50,https://jeswinkv.github.io/per_frame/temp/Discounts,https://jeswinkv.github.io/per_frame/temp/Discounts/O0009.PNG,https://jeswinkv.github.io/per_frame/temp/Discounts/O0009.PNG,Accruals ,Promotions,Redeem new products listed exclusively for members,Redeem new products listed exclusively for members,Mobile,300,,miles,,FFP,Frequent Flyer Program,Gold,,,,Member Only Offers,,,,,,,,,2019-06-01,2019-08-31,Air,,,,web,57703,U,IN,2019-07-31,6000,300,1,0,Bronze,Gold,45,2019-06-01,2019-08-31
O0009,Member Only - Fun 50. Redeem new products listed exclusively for members,Member Only - Fun 50,https://jeswinkv.github.io/per_frame/temp/Discounts,https://jeswinkv.github.io/per_frame/temp/Discounts/O0009.PNG,https://jeswinkv.github.io/per_frame/temp/Discounts/O0009.PNG,Accruals ,Promotions,Redeem new products listed exclusively for members,Redeem new products listed exclusively for members,Mobile,300,,miles,,FFP,Frequent Flyer Program,Gold,,,,Member Only Offers,,,,,,,,,2019-06-01,2019-08-31,Air,,,,web,59106,U,IN,2019-08-10,4500,300,1,0,Bronze,Gold,48,2019-06-01,2019-08-31
O0009,Member Only - Fun 50. Redeem new products listed exclusively for members,Member Only - Fun 50,https://jeswinkv.github.io/per_frame/temp/Discounts,https://jeswinkv.github.io/per_frame/temp/Discounts/O0009.PNG,https://jeswinkv.github.io/per_frame/temp/Discounts/O0009.PNG,Accruals ,Promotions,Redeem new products listed exclusively for members,Redeem new products listed exclusively for members,Mobile,300,,miles,,FFP,Frequent Flyer Program,Gold,,,,Member Only Offers,,,,,,,,,2019-06-01,2019-08-31,Air,,,,web,54362,U,IN,2019-07-08,3600,300,1,0,Bronze,Gold,48,2019-06-01,2019-08-31
O0009,Member Only - Fun 50. Redeem new products listed exclusively for members,Member Only - Fun 50,https://jeswinkv.github.io/per_frame/temp/Discounts,https://jeswinkv.github.io/per_frame/temp/Discounts/O0009.PNG,https://jeswinkv.github.io/per_frame/temp/Discounts/O0009.PNG,Accruals ,Promotions,Redeem new products listed exclusively for members,Redeem new products listed exclusively for members,Mobile,300,,miles,,FFP,Frequent Flyer Program,Gold,,,,Member Only Offers,,,,,,,,,2019-06-01,2019-08-31,Air,,,,web,48008,U,IN,2019-08-20,5100,300,1,0,Bronze,Gold,50,2019-06-01,2019-08-31
O0009,Member Only - Fun 50. Redeem new products listed exclusively for members,Member Only - Fun 50,https://jeswinkv.github.io/per_frame/temp/Discounts,https://jeswinkv.github.io/per_frame/temp/Discounts/O0009.PNG,https://jeswinkv.github.io/per_frame/temp/Discounts/O0009.PNG,Accruals ,Promotions,Redeem new products listed exclusively for members,Redeem new products listed exclusively for members,Mobile,300,,miles,,FFP,Frequent Flyer Program,Gold,,,,Member Only Offers,,,,,,,,,2019-06-01,2019-08-31,Air,,,,web,10704,M,IN,2019-06-15,5700,300,1,0,Bronze,Gold,52,2019-06-01,2019-08-31
O0009,Member Only - Fun 50. Redeem new products listed exclusively for members,Member Only - Fun 50,https://jeswinkv.github.io/per_frame/temp/Discounts,https://jeswinkv.github.io/per_frame/temp/Discounts/O0009.PNG,https://jeswinkv.github.io/per_frame/temp/Discounts/O0009.PNG,Accruals ,Promotions,Redeem new products listed exclusively for members,Redeem new products listed exclusively for members,Mobile,300,,miles,,FFP,Frequent Flyer Program,Gold,,,,Member Only Offers,,,,,,,,,2019-06-01,2019-08-31,Air,,,,web,64022,M,IN,2019-08-20,5700,300,1,0,Bronze,Gold,65,2019-06-01,2019-08-31
O0009,Member Only - Fun 50. Redeem new products listed exclusively for members,Member Only - Fun 50,https://jeswinkv.github.io/per_frame/temp/Discounts,https://jeswinkv.github.io/per_frame/temp/Discounts/O0009.PNG,https://jeswinkv.github.io/per_frame/temp/Discounts/O0009.PNG,Accruals ,Promotions,Redeem new products listed exclusively for members,Redeem new products listed exclusively for members,Mobile,300,,miles,,FFP,Frequent Flyer Program,Gold,,,,Member Only Offers,,,,,,,,,2019-06-01,2019-08-31,Air,,,,web,33420,F,AU,2019-06-12,4200,300,1,0,Gold,Gold,17,2019-06-01,2019-08-31
O0009,Member Only - Fun 50. Redeem new products listed exclusively for members,Member Only - Fun 50,https://jeswinkv.github.io/per_frame/temp/Discounts,https://jeswinkv.github.io/per_frame/temp/Discounts/O0009.PNG,https://jeswinkv.github.io/per_frame/temp/Discounts/O0009.PNG,Accruals ,Promotions,Redeem new products listed exclusively for members,Redeem new products listed exclusively for members,Mobile,300,,miles,,FFP,Frequent Flyer Program,Gold,,,,Member Only Offers,,,,,,,,,2019-06-01,2019-08-31,Air,,,,web,11703,M,IN,2019-07-06,5100,300,1,0,Gold,Gold,4,2019-06-01,2019-08-31
O0009,Member Only - Fun 50. Redeem new products listed exclusively for members,Member Only - Fun 50,https://jeswinkv.github.io/per_frame/temp/Discounts,https://jeswinkv.github.io/per_frame/temp/Discounts/O0009.PNG,https://jeswinkv.github.io/per_frame/temp/Discounts/O0009.PNG,Accruals ,Promotions,Redeem new products listed exclusively for members,Redeem new products listed exclusively for members,Mobile,300,,miles,,FFP,Frequent Flyer Program,Gold,,,,Member Only Offers,,,,,,,,,2019-06-01,2019-08-31,Air,,,,web,15120,F,IN,2019-07-16,5700,300,1,0,Gold,Gold,75,2019-06-01,2019-08-31
O0009,Member Only - Fun 50. Redeem new products listed exclusively for members,Member Only - Fun 50,https://jeswinkv.github.io/per_frame/temp/Discounts,https://jeswinkv.github.io/per_frame/temp/Discounts/O0009.PNG,https://jeswinkv.github.io/per_frame/temp/Discounts/O0009.PNG,Accruals ,Promotions,Redeem new products listed exclusively for members,Redeem new products listed exclusively for members,Mobile,300,,miles,,FFP,Frequent Flyer Program,Gold,,,,Member Only Offers,,,,,,,,,2019-06-01,2019-08-31,Air,,,,web,65004,M,IN,2019-08-30,3900,300,1,0,Gold,Gold,30,2019-06-01,2019-08-31
O0009,Member Only - Fun 50. Redeem new products listed exclusively for members,Member Only - Fun 50,https://jeswinkv.github.io/per_frame/temp/Discounts,https://jeswinkv.github.io/per_frame/temp/Discounts/O0009.PNG,https://jeswinkv.github.io/per_frame/temp/Discounts/O0009.PNG,Accruals ,Promotions,Redeem new products listed exclusively for members,Redeem new products listed exclusively for members,Mobile,300,,miles,,FFP,Frequent Flyer Program,Gold,,,,Member Only Offers,,,,,,,,,2019-06-01,2019-08-31,Air,,,,web,61739,U,IN,2019-08-02,6000,300,1,0,Gold,Gold,36,2019-06-01,2019-08-31
O0009,Member Only - Fun 50. Redeem new products listed exclusively for members,Member Only - Fun 50,https://jeswinkv.github.io/per_frame/temp/Discounts,https://jeswinkv.github.io/per_frame/temp/Discounts/O0009.PNG,https://jeswinkv.github.io/per_frame/temp/Discounts/O0009.PNG,Accruals ,Promotions,Redeem new products listed exclusively for members,Redeem new products listed exclusively for members,Mobile,300,,miles,,FFP,Frequent Flyer Program,Gold,,,,Member Only Offers,,,,,,,,,2019-06-01,2019-08-31,Air,,,,web,37902,M,IN,2019-06-11,3900,300,1,0,Gold,Gold,37,2019-06-01,2019-08-31
O0009,Member Only - Fun 50. Redeem new products listed exclusively for members,Member Only - Fun 50,https://jeswinkv.github.io/per_frame/temp/Discounts,https://jeswinkv.github.io/per_frame/temp/Discounts/O0009.PNG,https://jeswinkv.github.io/per_frame/temp/Discounts/O0009.PNG,Accruals ,Promotions,Redeem new products listed exclusively for members,Redeem new products listed exclusively for members,Mobile,300,,miles,,FFP,Frequent Flyer Program,Gold,,,,Member Only Offers,,,,,,,,,2019-06-01,2019-08-31,Air,,,,web,63751,U,IN,2019-08-16,3600,300,1,0,Gold,Gold,31,2019-06-01,2019-08-31
O0009,Member Only - Fun 50. Redeem new products listed exclusively for members,Member Only - Fun 50,https://jeswinkv.github.io/per_frame/temp/Discounts,https://jeswinkv.github.io/per_frame/temp/Discounts/O0009.PNG,https://jeswinkv.github.io/per_frame/temp/Discounts/O0009.PNG,Accruals ,Promotions,Redeem new products listed exclusively for members,Redeem new products listed exclusively for members,Mobile,300,,miles,,FFP,Frequent Flyer Program,Gold,,,,Member Only Offers,,,,,,,,,2019-06-01,2019-08-31,Air,,,,web,61155,U,IN,2019-08-03,3300,300,1,0,Gold,Gold,32,2019-06-01,2019-08-31
O0009,Member Only - Fun 50. Redeem new products listed exclusively for members,Member Only - Fun 50,https://jeswinkv.github.io/per_frame/temp/Discounts,https://jeswinkv.github.io/per_frame/temp/Discounts/O0009.PNG,https://jeswinkv.github.io/per_frame/temp/Discounts/O0009.PNG,Accruals ,Promotions,Redeem new products listed exclusively for members,Redeem new products listed exclusively for members,Mobile,300,,miles,,FFP,Frequent Flyer Program,Gold,,,,Member Only Offers,,,,,,,,,2019-06-01,2019-08-31,Air,,,,web,64739,F,IN,2019-06-14,5100,300,1,0,Gold,Gold,35,2019-06-01,2019-08-31
O0009,Member Only - Fun 50. Redeem new products listed exclusively for members,Member Only - Fun 50,https://jeswinkv.github.io/per_frame/temp/Discounts,https://jeswinkv.github.io/per_frame/temp/Discounts/O0009.PNG,https://jeswinkv.github.io/per_frame/temp/Discounts/O0009.PNG,Accruals ,Promotions,Redeem new products listed exclusively for members,Redeem new products listed exclusively for members,Mobile,300,,miles,,FFP,Frequent Flyer Program,Gold,,,,Member Only Offers,,,,,,,,,2019-06-01,2019-08-31,Air,,,,web,64193,U,IN,2019-07-27,3900,300,0,1,Gold,Gold,30,2019-06-01,2019-08-31
O0009,Member Only - Fun 50. Redeem new products listed exclusively for members,Member Only - Fun 50,https://jeswinkv.github.io/per_frame/temp/Discounts,https://jeswinkv.github.io/per_frame/temp/Discounts/O0009.PNG,https://jeswinkv.github.io/per_frame/temp/Discounts/O0009.PNG,Accruals ,Promotions,Redeem new products listed exclusively for members,Redeem new products listed exclusively for members,Mobile,300,,miles,,FFP,Frequent Flyer Program,Gold,,,,Member Only Offers,,,,,,,,,2019-06-01,2019-08-31,Air,,,,web,62440,U,IN,2019-07-28,3300,300,1,0,Gold,Gold,32,2019-06-01,2019-08-31
O0009,Member Only - Fun 50. Redeem new products listed exclusively for members,Member Only - Fun 50,https://jeswinkv.github.io/per_frame/temp/Discounts,https://jeswinkv.github.io/per_frame/temp/Discounts/O0009.PNG,https://jeswinkv.github.io/per_frame/temp/Discounts/O0009.PNG,Accruals ,Promotions,Redeem new products listed exclusively for members,Redeem new products listed exclusively for members,Mobile,300,,miles,,FFP,Frequent Flyer Program,Gold,,,,Member Only Offers,,,,,,,,,2019-06-01,2019-08-31,Air,,,,web,61796,U,IN,2019-07-25,5100,300,1,0,Gold,Gold,32,2019-06-01,2019-08-31
O0009,Member Only - Fun 50. Redeem new products listed exclusively for members,Member Only - Fun 50,https://jeswinkv.github.io/per_frame/temp/Discounts,https://jeswinkv.github.io/per_frame/temp/Discounts/O0009.PNG,https://jeswinkv.github.io/per_frame/temp/Discounts/O0009.PNG,Accruals ,Promotions,Redeem new products listed exclusively for members,Redeem new products listed exclusively for members,Mobile,300,,miles,,FFP,Frequent Flyer Program,Gold,,,,Member Only Offers,,,,,,,,,2019-06-01,2019-08-31,Air,,,,web,60804,U,IN,2019-08-18,3900,300,1,0,Gold,Gold,32,2019-06-01,2019-08-31
O0009,Member Only - Fun 50. Redeem new products listed exclusively for members,Member Only - Fun 50,https://jeswinkv.github.io/per_frame/temp/Discounts,https://jeswinkv.github.io/per_frame/temp/Discounts/O0009.PNG,https://jeswinkv.github.io/per_frame/temp/Discounts/O0009.PNG,Accruals ,Promotions,Redeem new products listed exclusively for members,Redeem new products listed exclusively for members,Mobile,300,,miles,,FFP,Frequent Flyer Program,Gold,,,,Member Only Offers,,,,,,,,,2019-06-01,2019-08-31,Air,,,,web,61252,U,IN,2019-07-23,4800,300,1,0,Gold,Gold,32,2019-06-01,2019-08-31
O0009,Member Only - Fun 50. Redeem new products listed exclusively for members,Member Only - Fun 50,https://jeswinkv.github.io/per_frame/temp/Discounts,https://jeswinkv.github.io/per_frame/temp/Discounts/O0009.PNG,https://jeswinkv.github.io/per_frame/temp/Discounts/O0009.PNG,Accruals ,Promotions,Redeem new products listed exclusively for members,Redeem new products listed exclusively for members,Mobile,300,,miles,,FFP,Frequent Flyer Program,Gold,,,,Member Only Offers,,,,,,,,,2019-06-01,2019-08-31,Air,,,,web,60806,U,IN,2019-06-15,3000,300,1,0,Gold,Gold,35,2019-06-01,2019-08-31
O0009,Member Only - Fun 50. Redeem new products listed exclusively for members,Member Only - Fun 50,https://jeswinkv.github.io/per_frame/temp/Discounts,https://jeswinkv.github.io/per_frame/temp/Discounts/O0009.PNG,https://jeswinkv.github.io/per_frame/temp/Discounts/O0009.PNG,Accruals ,Promotions,Redeem new products listed exclusively for members,Redeem new products listed exclusively for members,Mobile,300,,miles,,FFP,Frequent Flyer Program,Gold,,,,Member Only Offers,,,,,,,,,2019-06-01,2019-08-31,Air,,,,web,59229,U,IN,2019-07-11,6000,300,1,0,Gold,Gold,36,2019-06-01,2019-08-31
O0009,Member Only - Fun 50. Redeem new products listed exclusively for members,Member Only - Fun 50,https://jeswinkv.github.io/per_frame/temp/Discounts,https://jeswinkv.github.io/per_frame/temp/Discounts/O0009.PNG,https://jeswinkv.github.io/per_frame/temp/Discounts/O0009.PNG,Accruals ,Promotions,Redeem new products listed exclusively for members,Redeem new products listed exclusively for members,Mobile,300,,miles,,FFP,Frequent Flyer Program,Gold,,,,Member Only Offers,,,,,,,,,2019-06-01,2019-08-31,Air,,,,web,61255,U,IN,2019-08-16,5400,300,1,0,Gold,Gold,36,2019-06-01,2019-08-31
