CustomerID,CustomerGender,CustomerCountry,CustomerAgeSegment,OfferId,OfferTransactionDate,TransactionAmount,Points,Accrual,Redemption,CustomerTier,OfferTier,CustomerAge,OfferTargetAge,OSD,OED
59729,U,IN,40-65,O0036,2019-06-02,6800,400,1,0,G,Gold,40,All,2019-06-01,2019-08-31
61012,M,IN,40-65,O0001,2019-06-18,950,50,1,0,G,Bronze,40,40-65,2019-06-01,2019-08-31
61012,M,IN,40-65,O0040,2019-09-03,2800,200,1,0,G,Bronze,40,All,2019-07-01,2019-10-31
61012,M,IN,40-65,O0006,2019-08-18,3800,200,1,0,G,Gold,40,40-65,2019-06-01,2019-08-31
61012,M,IN,40-65,O0053,2019-07-02,3500,250,1,0,G,Gold,40,40-65,2019-06-01,2019-08-31
61012,M,IN,40-65,O0051,2019-06-01,4000,250,1,0,G,Gold,40,All,2019-06-01,2019-08-31
61012,M,IN,40-65,O0069,2019-01-01,4250,250,1,0,G,Gold,40,All,2019-01-01,2019-03-31
61012,M,IN,40-65,O0009,2019-06-14,3000,300,1,0,G,Gold,40,All,2019-06-01,2019-08-31
61012,M,IN,40-65,O0024,2020-01-17,5700,300,1,0,G,Gold,40,All,2019-12-01,2020-01-31
61012,M,IN,40-65,O0036,2019-08-10,5200,400,1,0,G,Gold,40,All,2019-06-01,2019-08-31
63626,U,IN,40-65,O0025,2019-01-25,1300,100,1,0,G,Bronze,40,All,2019-01-01,2019-05-31
63626,U,IN,40-65,O0029,2019-07-01,1600,100,1,0,G,Bronze,40,All,2019-07-01,2019-07-31
63626,U,IN,40-65,O0038,2019-08-16,1600,100,1,0,G,Bronze,40,All,2019-07-01,2019-10-31
63626,U,IN,40-65,O0015,2019-08-21,1200,100,1,0,G,Gold,40,20-30,2019-07-01,2019-08-31
63626,U,IN,40-65,O0062,2019-06-19,3000,250,1,0,G,Gold,40,20-30,2019-06-01,2019-08-31
63626,U,IN,40-65,O0105,2020-01-20,6000,300,1,0,G,Gold,40,Above 65,2019-12-01,2020-01-31
63626,U,IN,40-65,O0005,2019-06-06,1000,100,1,0,G,Gold,40,All,2019-06-01,2019-08-31
63626,U,IN,40-65,O0051,2019-06-25,5000,250,1,0,G,Gold,40,All,2019-06-01,2019-08-31
63626,U,IN,40-65,O0052,2019-07-22,4000,250,1,0,G,Gold,40,All,2019-06-01,2019-08-31
63626,U,IN,40-65,O0022,2019-09-01,4200,300,1,0,G,Gold,40,All,2019-07-01,2019-12-31
63626,U,IN,40-65,O0024,2019-12-19,4200,300,1,0,G,Gold,40,All,2019-12-01,2020-01-31
63308,U,IN,40-65,O0038,2019-09-30,1100,100,1,0,G,Bronze,41,All,2019-07-01,2019-10-31
63308,U,IN,40-65,O0026,2019-03-05,1500,100,1,0,G,Bronze,41,All,2019-01-01,2019-05-31
63308,U,IN,40-65,O0040,2019-08-07,2200,200,1,0,G,Bronze,41,All,2019-07-01,2019-10-31
63308,U,IN,40-65,O0053,2019-07-02,2500,250,1,0,G,Gold,41,40-65,2019-06-01,2019-08-31
63308,U,IN,40-65,O0104,2020-01-30,5400,300,1,0,G,Gold,41,Above 65,2019-12-01,2020-01-31
63308,U,IN,40-65,O0007,2019-08-25,3400,200,0,1,G,Gold,41,All,2019-06-01,2019-08-31
63308,U,IN,40-65,O0052,2019-07-07,4750,250,1,0,G,Gold,41,All,2019-06-01,2019-08-31
63308,U,IN,40-65,O0069,2019-02-27,4250,250,1,0,G,Gold,41,All,2019-01-01,2019-03-31
63308,U,IN,40-65,O0070,2019-01-10,4500,250,1,0,G,Gold,41,All,2019-01-01,2019-03-31
63308,U,IN,40-65,O0071,2019-01-23,5400,300,1,0,G,Gold,41,All,2019-01-01,2019-03-31
60599,M,IN,40-65,O0027,2019-05-31,600,50,1,0,G,Bronze,41,All,2019-01-01,2019-05-31
60599,M,IN,40-65,O0025,2019-03-20,1100,100,0,1,G,Bronze,41,All,2019-01-01,2019-05-31
60599,M,IN,40-65,O0029,2019-07-30,1900,100,1,0,G,Bronze,41,All,2019-07-01,2019-07-31
60599,M,IN,40-65,O0105,2019-12-07,4500,300,0,1,G,Gold,41,Above 65,2019-12-01,2020-01-31
60599,M,IN,40-65,O0009,2019-08-20,3900,300,1,0,G,Gold,41,All,2019-06-01,2019-08-31
60599,M,IN,40-65,O0022,2019-08-05,4800,300,1,0,G,Gold,41,All,2019-07-01,2019-12-31
60599,M,IN,40-65,O0023,2019-03-03,4200,300,1,0,G,Gold,41,All,2019-01-01,2019-03-31
60599,M,IN,40-65,O0024,2020-01-13,5700,300,1,0,G,Gold,41,All,2019-12-01,2020-01-31
60599,M,IN,40-65,O0083,2019-10-18,3900,300,1,0,G,Gold,41,All,2019-09-15,2019-12-31
60599,M,IN,40-65,O0036,2019-07-25,4000,400,1,0,G,Gold,41,All,2019-06-01,2019-08-31
61027,M,IN,40-65,O0027,2019-01-24,700,50,1,0,G,Bronze,41,All,2019-01-01,2019-05-31
61027,M,IN,40-65,O0025,2019-01-17,1500,100,1,0,G,Bronze,41,All,2019-01-01,2019-05-31
61027,M,IN,40-65,O0026,2019-01-11,1700,100,0,1,G,Bronze,41,All,2019-01-01,2019-05-31
61027,M,IN,40-65,O0029,2019-07-13,1700,100,1,0,G,Bronze,41,All,2019-07-01,2019-07-31
61027,M,IN,40-65,O0040,2019-08-29,3200,200,1,0,G,Bronze,41,All,2019-07-01,2019-10-31
61027,M,IN,40-65,O0015,2019-07-06,1100,100,1,0,G,Gold,41,20-30,2019-07-01,2019-08-31
61027,M,IN,40-65,O0062,2019-07-20,2500,250,1,0,G,Gold,41,20-30,2019-06-01,2019-08-31
61027,M,IN,40-65,O0006,2019-08-02,3200,200,1,0,G,Gold,41,40-65,2019-06-01,2019-08-31
61027,M,IN,40-65,O0053,2019-06-12,5000,250,0,1,G,Gold,41,40-65,2019-06-01,2019-08-31
61027,M,IN,40-65,O0103,2020-01-20,6000,300,1,0,G,Gold,41,Above 65,2019-12-01,2020-01-31
61027,M,IN,40-65,O0104,2019-12-04,3000,300,1,0,G,Gold,41,Above 65,2019-12-01,2020-01-31
61027,M,IN,40-65,O0052,2019-06-23,4500,250,0,1,G,Gold,41,All,2019-06-01,2019-08-31
61027,M,IN,40-65,O0036,2019-07-26,6800,400,1,0,G,Gold,41,All,2019-06-01,2019-08-31
61027,M,IN,40-65,O0002,2019-06-22,8000,4000,1,0,G,Saphire,41,30 - 40,2019-06-01,2019-08-31
64021,U,IN,40-65,O0019,2019-11-09,1000,100,1,0,G,Bronze,42,All,2019-07-01,2019-12-31
64021,U,IN,40-65,O0026,2019-04-28,1900,100,1,0,G,Bronze,42,All,2019-01-01,2019-05-31
64021,U,IN,40-65,O0035,2019-07-30,1700,100,1,0,G,Bronze,42,All,2019-07-01,2019-10-31
64021,U,IN,40-65,O0038,2019-08-14,1200,100,1,0,G,Bronze,42,All,2019-07-01,2019-10-31
64021,U,IN,40-65,O0017,2019-07-23,3000,150,1,0,G,Bronze,42,All,2019-07-01,2019-08-31
64021,U,IN,40-65,O0040,2019-09-13,2200,200,1,0,G,Bronze,42,All,2019-07-01,2019-10-31
64021,U,IN,40-65,O0053,2019-08-15,3500,250,1,0,G,Gold,42,40-65,2019-06-01,2019-08-31
64021,U,IN,40-65,O0103,2019-12-15,3600,300,1,0,G,Gold,42,Above 65,2019-12-01,2020-01-31
64021,U,IN,40-65,O0005,2019-08-21,1000,100,0,1,G,Gold,42,All,2019-06-01,2019-08-31
64021,U,IN,40-65,O0070,2019-02-11,3500,250,1,0,G,Gold,42,All,2019-01-01,2019-03-31
64021,U,IN,40-65,O0008,2019-06-24,3000,300,0,1,G,Gold,42,All,2019-06-01,2019-08-31
64021,U,IN,40-65,O0009,2019-06-02,3300,300,1,0,G,Gold,42,All,2019-06-01,2019-08-31
64021,U,IN,40-65,O0022,2019-10-31,3900,300,1,0,G,Gold,42,All,2019-07-01,2019-12-31
64021,U,IN,40-65,O0036,2019-08-14,6800,400,1,0,G,Gold,42,All,2019-06-01,2019-08-31
61880,U,IN,40-65,O0031,2019-10-10,1300,100,1,0,G,Bronze,42,All,2019-07-01,2019-10-31
61880,U,IN,40-65,O0038,2019-10-19,1600,100,1,0,G,Bronze,42,All,2019-07-01,2019-10-31
61880,U,IN,40-65,O0103,2019-12-31,5100,300,0,1,G,Gold,42,Above 65,2019-12-01,2020-01-31
61880,U,IN,40-65,O0018,2019-07-31,4750,250,1,0,G,Gold,42,All,2019-07-01,2019-08-31
61880,U,IN,40-65,O0023,2019-01-16,3000,300,1,0,G,Gold,42,All,2019-01-01,2019-03-31
61880,U,IN,40-65,O0079,2019-02-13,3900,300,1,0,G,Gold,42,All,2019-01-01,2019-03-31
61880,U,IN,40-65,O0036,2019-08-19,4000,400,1,0,G,Gold,42,All,2019-06-01,2019-08-31
63748,U,IN,40-65,O0029,2019-07-08,1600,100,1,0,G,Bronze,42,All,2019-07-01,2019-07-31
63748,U,IN,40-65,O0031,2019-07-23,1000,100,1,0,G,Bronze,42,All,2019-07-01,2019-10-31
63748,U,IN,40-65,O0006,2019-06-18,3200,200,1,0,G,Gold,42,40-65,2019-06-01,2019-08-31
63748,U,IN,40-65,O0021,2019-11-03,1900,100,1,0,G,Gold,42,All,2019-07-01,2019-12-31
63748,U,IN,40-65,O0051,2019-06-22,4500,250,1,0,G,Gold,42,All,2019-06-01,2019-08-31
63748,U,IN,40-65,O0065,2019-03-03,4000,250,0,1,G,Gold,42,All,2019-01-01,2019-03-31
63748,U,IN,40-65,O0009,2019-06-18,6000,300,1,0,G,Gold,42,All,2019-06-01,2019-08-31
63748,U,IN,40-65,O0002,2019-08-15,20000,4000,1,0,G,Saphire,42,30 - 40,2019-06-01,2019-08-31
64697,U,IN,40-65,O0001,2019-08-31,700,50,1,0,G,Bronze,43,40-65,2019-06-01,2019-08-31
64697,U,IN,40-65,O0035,2019-09-04,1300,100,1,0,G,Bronze,43,All,2019-07-01,2019-10-31
64697,U,IN,40-65,O0030,2019-07-15,2600,200,1,0,G,Bronze,43,All,2019-07-01,2019-10-31
64697,U,IN,40-65,O0015,2019-08-07,1100,100,1,0,G,Gold,43,20-30,2019-07-01,2019-08-31
64697,U,IN,40-65,O0006,2019-08-25,4000,200,1,0,G,Gold,43,40-65,2019-06-01,2019-08-31
64697,U,IN,40-65,O0104,2019-12-22,3000,300,1,0,G,Gold,43,Above 65,2019-12-01,2020-01-31
64697,U,IN,40-65,O0065,2019-01-11,2500,250,1,0,G,Gold,43,All,2019-01-01,2019-03-31
64697,U,IN,40-65,O0068,2019-02-17,4750,250,1,0,G,Gold,43,All,2019-01-01,2019-03-31
64697,U,IN,40-65,O0069,2019-02-18,3000,250,1,0,G,Gold,43,All,2019-01-01,2019-03-31
64697,U,IN,40-65,O0023,2019-02-09,6000,300,1,0,G,Gold,43,All,2019-01-01,2019-03-31
64697,U,IN,40-65,O0079,2019-03-31,5400,300,1,0,G,Gold,43,All,2019-01-01,2019-03-31
48627,M,IN,40-65,O0027,2019-02-26,550,50,1,0,G,Bronze,43,All,2019-01-01,2019-05-31
48627,M,IN,40-65,O0026,2019-01-10,1600,100,1,0,G,Bronze,43,All,2019-01-01,2019-05-31
48627,M,IN,40-65,O0035,2019-07-26,1800,100,1,0,G,Bronze,43,All,2019-07-01,2019-10-31
48627,M,IN,40-65,O0041,2019-03-04,1500,100,1,0,G,Bronze,43,All,2019-01-01,2019-03-31
48627,M,IN,40-65,O0039,2019-10-23,2800,200,1,0,G,Bronze,43,All,2019-07-01,2019-10-31
48627,M,IN,40-65,O0062,2019-08-04,4000,250,1,0,G,Gold,43,20-30,2019-06-01,2019-08-31
48627,M,IN,40-65,O0018,2019-07-20,3250,250,1,0,G,Gold,43,All,2019-07-01,2019-08-31
48627,M,IN,40-65,O0051,2019-08-11,4000,250,1,0,G,Gold,43,All,2019-06-01,2019-08-31
48627,M,IN,40-65,O0070,2019-01-17,4000,250,1,0,G,Gold,43,All,2019-01-01,2019-03-31
48627,M,IN,40-65,O0009,2019-06-25,4500,300,0,1,G,Gold,43,All,2019-06-01,2019-08-31
48627,M,IN,40-65,O0022,2019-09-23,3300,300,1,0,G,Gold,43,All,2019-07-01,2019-12-31
48627,M,IN,40-65,O0023,2019-01-19,5700,300,0,1,G,Gold,43,All,2019-01-01,2019-03-31
48628,M,IN,40-65,O0001,2019-06-30,750,50,1,0,G,Bronze,43,40-65,2019-06-01,2019-08-31
48628,M,IN,40-65,O0007,2019-08-19,2000,200,0,1,G,Gold,43,All,2019-06-01,2019-08-31
48628,M,IN,40-65,O0023,2019-02-22,3900,300,1,0,G,Gold,43,All,2019-01-01,2019-03-31
48628,M,IN,40-65,O0080,2019-03-10,5100,300,1,0,G,Gold,43,All,2019-01-01,2019-03-31
60711,U,IN,40-65,O0041,2019-02-13,1300,100,1,0,G,Bronze,43,All,2019-01-01,2019-03-31
60711,U,IN,40-65,O0006,2019-08-22,3600,200,1,0,G,Gold,43,40-65,2019-06-01,2019-08-31
60711,U,IN,40-65,O0103,2020-01-27,3000,300,1,0,G,Gold,43,Above 65,2019-12-01,2020-01-31
60711,U,IN,40-65,O0021,2019-08-15,1000,100,1,0,G,Gold,43,All,2019-07-01,2019-12-31
60711,U,IN,40-65,O0065,2019-03-09,2750,250,1,0,G,Gold,43,All,2019-01-01,2019-03-31
60711,U,IN,40-65,O0068,2019-02-17,2750,250,1,0,G,Gold,43,All,2019-01-01,2019-03-31
60711,U,IN,40-65,O0022,2019-08-29,6000,300,1,0,G,Gold,43,All,2019-07-01,2019-12-31
60711,U,IN,40-65,O0024,2020-01-19,4800,300,1,0,G,Gold,43,All,2019-12-01,2020-01-31
60711,U,IN,40-65,O0080,2019-03-19,3300,300,1,0,G,Gold,43,All,2019-01-01,2019-03-31
60711,U,IN,40-65,O0083,2019-11-29,3300,300,1,0,G,Gold,43,All,2019-09-15,2019-12-31
60711,U,IN,40-65,O0002,2019-07-03,8000,4000,1,0,G,Saphire,43,30 - 40,2019-06-01,2019-08-31
60711,U,IN,40-65,O0049,2019-07-08,8000,4000,1,0,G,Saphire,43,30 - 40,2019-06-01,2019-08-31
63130,U,IN,40-65,O0038,2019-10-24,2000,100,1,0,G,Bronze,43,All,2019-07-01,2019-10-31
63130,U,IN,40-65,O0030,2019-09-22,2600,200,0,1,G,Bronze,43,All,2019-07-01,2019-10-31
63130,U,IN,40-65,O0040,2019-07-24,3400,200,0,1,G,Bronze,43,All,2019-07-01,2019-10-31
63130,U,IN,40-65,O0103,2020-01-14,3300,300,1,0,G,Gold,43,Above 65,2019-12-01,2020-01-31
63130,U,IN,40-65,O0065,2019-01-27,4750,250,1,0,G,Gold,43,All,2019-01-01,2019-03-31
63130,U,IN,40-65,O0069,2019-01-29,4250,250,1,0,G,Gold,43,All,2019-01-01,2019-03-31
63130,U,IN,40-65,O0008,2019-07-16,6000,300,1,0,G,Gold,43,All,2019-06-01,2019-08-31
63130,U,IN,40-65,O0009,2019-07-07,3000,300,1,0,G,Gold,43,All,2019-06-01,2019-08-31
63130,U,IN,40-65,O0024,2020-01-05,5700,300,1,0,G,Gold,43,All,2019-12-01,2020-01-31
60801,U,IN,40-65,O0031,2019-08-25,1400,100,1,0,G,Bronze,43,All,2019-07-01,2019-10-31
60801,U,IN,40-65,O0035,2019-09-15,1400,100,1,0,G,Bronze,43,All,2019-07-01,2019-10-31
60801,U,IN,40-65,O0017,2019-08-23,1950,150,1,0,G,Bronze,43,All,2019-07-01,2019-08-31
60801,U,IN,40-65,O0040,2019-09-12,2600,200,1,0,G,Bronze,43,All,2019-07-01,2019-10-31
60801,U,IN,40-65,O0015,2019-07-10,1500,100,0,1,G,Gold,43,20-30,2019-07-01,2019-08-31
60801,U,IN,40-65,O0062,2019-07-24,2500,250,1,0,G,Gold,43,20-30,2019-06-01,2019-08-31
60801,U,IN,40-65,O0006,2019-08-07,2600,200,1,0,G,Gold,43,40-65,2019-06-01,2019-08-31
60801,U,IN,40-65,O0053,2019-07-11,4500,250,1,0,G,Gold,43,40-65,2019-06-01,2019-08-31
60801,U,IN,40-65,O0103,2020-01-26,5400,300,1,0,G,Gold,43,Above 65,2019-12-01,2020-01-31
60801,U,IN,40-65,O0005,2019-06-28,1900,100,1,0,G,Gold,43,All,2019-06-01,2019-08-31
60801,U,IN,40-65,O0069,2019-02-04,3250,250,1,0,G,Gold,43,All,2019-01-01,2019-03-31
60801,U,IN,40-65,O0022,2019-08-05,5100,300,1,0,G,Gold,43,All,2019-07-01,2019-12-31
60801,U,IN,40-65,O0036,2019-08-20,4000,400,1,0,G,Gold,43,All,2019-06-01,2019-08-31
58832,U,IN,40-65,O0025,2019-04-28,1900,100,1,0,G,Bronze,44,All,2019-01-01,2019-05-31
58832,U,IN,40-65,O0017,2019-07-08,1800,150,1,0,G,Bronze,44,All,2019-07-01,2019-08-31
58832,U,IN,40-65,O0053,2019-07-15,2500,250,1,0,G,Gold,44,40-65,2019-06-01,2019-08-31
58832,U,IN,40-65,O0022,2019-08-06,5400,300,1,0,G,Gold,44,All,2019-07-01,2019-12-31
58832,U,IN,40-65,O0023,2019-02-15,3000,300,1,0,G,Gold,44,All,2019-01-01,2019-03-31
58832,U,IN,40-65,O0024,2020-01-29,5700,300,1,0,G,Gold,44,All,2019-12-01,2020-01-31
58832,U,IN,40-65,O0079,2019-01-12,4800,300,1,0,G,Gold,44,All,2019-01-01,2019-03-31
64017,U,IN,40-65,O0027,2019-02-06,1000,50,1,0,G,Bronze,44,All,2019-01-01,2019-05-31
64017,U,IN,40-65,O0041,2019-02-24,1600,100,1,0,G,Bronze,44,All,2019-01-01,2019-03-31
64017,U,IN,40-65,O0062,2019-06-07,3250,250,1,0,G,Gold,44,20-30,2019-06-01,2019-08-31
64017,U,IN,40-65,O0104,2019-12-19,3300,300,1,0,G,Gold,44,Above 65,2019-12-01,2020-01-31
64017,U,IN,40-65,O0105,2019-12-13,5400,300,1,0,G,Gold,44,Above 65,2019-12-01,2020-01-31
64017,U,IN,40-65,O0005,2019-06-18,1000,100,1,0,G,Gold,44,All,2019-06-01,2019-08-31
64017,U,IN,40-65,O0021,2019-07-09,2000,100,0,1,G,Gold,44,All,2019-07-01,2019-12-31
64017,U,IN,40-65,O0068,2019-01-02,3250,250,1,0,G,Gold,44,All,2019-01-01,2019-03-31
64017,U,IN,40-65,O0069,2019-03-21,3250,250,1,0,G,Gold,44,All,2019-01-01,2019-03-31
64017,U,IN,40-65,O0022,2019-12-16,5400,300,1,0,G,Gold,44,All,2019-07-01,2019-12-31
64017,U,IN,40-65,O0036,2019-06-19,6800,400,1,0,G,Gold,44,All,2019-06-01,2019-08-31
61629,U,IN,40-65,O0019,2019-11-05,1000,100,1,0,G,Bronze,44,All,2019-07-01,2019-12-31
61629,U,IN,40-65,O0020,2019-08-29,1400,100,1,0,G,Bronze,44,All,2019-07-01,2019-12-31
61629,U,IN,40-65,O0026,2019-05-25,1700,100,1,0,G,Bronze,44,All,2019-01-01,2019-05-31
61629,U,IN,40-65,O0104,2020-01-18,3000,300,1,0,G,Gold,44,Above 65,2019-12-01,2020-01-31
61629,U,IN,40-65,O0005,2019-07-01,1100,100,1,0,G,Gold,44,All,2019-06-01,2019-08-31
61629,U,IN,40-65,O0065,2019-01-08,2500,250,1,0,G,Gold,44,All,2019-01-01,2019-03-31
61629,U,IN,40-65,O0008,2019-07-06,4200,300,1,0,G,Gold,44,All,2019-06-01,2019-08-31
61629,U,IN,40-65,O0022,2019-08-07,5400,300,1,0,G,Gold,44,All,2019-07-01,2019-12-31
61629,U,IN,40-65,O0049,2019-07-04,16000,4000,1,0,G,Saphire,44,30 - 40,2019-06-01,2019-08-31
61071,U,IN,40-65,O0035,2019-09-10,1300,100,1,0,G,Bronze,45,All,2019-07-01,2019-10-31
61071,U,IN,40-65,O0015,2019-08-12,1900,100,1,0,G,Gold,45,20-30,2019-07-01,2019-08-31
61071,U,IN,40-65,O0104,2020-01-13,4800,300,1,0,G,Gold,45,Above 65,2019-12-01,2020-01-31
61071,U,IN,40-65,O0105,2020-01-06,5700,300,1,0,G,Gold,45,Above 65,2019-12-01,2020-01-31
61071,U,IN,40-65,O0005,2019-07-19,1600,100,1,0,G,Gold,45,All,2019-06-01,2019-08-31
61071,U,IN,40-65,O0036,2019-07-01,4400,400,1,0,G,Gold,45,All,2019-06-01,2019-08-31
62203,U,IN,40-65,O0040,2019-08-10,2000,200,1,0,G,Bronze,45,All,2019-07-01,2019-10-31
62203,U,IN,40-65,O0006,2019-06-14,2800,200,1,0,G,Gold,45,40-65,2019-06-01,2019-08-31
62203,U,IN,40-65,O0053,2019-08-08,3500,250,1,0,G,Gold,45,40-65,2019-06-01,2019-08-31
62203,U,IN,40-65,O0068,2019-03-13,2500,250,1,0,G,Gold,45,All,2019-01-01,2019-03-31
62203,U,IN,40-65,O0024,2019-12-06,5400,300,1,0,G,Gold,45,All,2019-12-01,2020-01-31
56261,U,IN,40-65,O0104,2019-12-21,4800,300,1,0,G,Gold,45,Above 65,2019-12-01,2020-01-31
56261,U,IN,40-65,O0005,2019-06-11,1300,100,1,0,G,Gold,45,All,2019-06-01,2019-08-31
56261,U,IN,40-65,O0007,2019-08-24,3400,200,1,0,G,Gold,45,All,2019-06-01,2019-08-31
56261,U,IN,40-65,O0018,2019-07-20,4000,250,1,0,G,Gold,45,All,2019-07-01,2019-08-31
56261,U,IN,40-65,O0052,2019-08-05,4750,250,1,0,G,Gold,45,All,2019-06-01,2019-08-31
56261,U,IN,40-65,O0069,2019-03-31,3250,250,1,0,G,Gold,45,All,2019-01-01,2019-03-31
62407,U,IN,40-65,O0027,2019-03-08,600,50,1,0,G,Bronze,45,All,2019-01-01,2019-05-31
62407,U,IN,40-65,O0019,2019-07-20,2000,100,1,0,G,Bronze,45,All,2019-07-01,2019-12-31
62407,U,IN,40-65,O0038,2019-10-09,1800,100,1,0,G,Bronze,45,All,2019-07-01,2019-10-31
62407,U,IN,40-65,O0006,2019-08-07,4000,200,1,0,G,Gold,45,40-65,2019-06-01,2019-08-31
62407,U,IN,40-65,O0022,2019-10-18,3900,300,1,0,G,Gold,45,All,2019-07-01,2019-12-31
62407,U,IN,40-65,O0071,2019-03-11,4800,300,1,0,G,Gold,45,All,2019-01-01,2019-03-31
62407,U,IN,40-65,O0036,2019-06-02,5200,400,1,0,G,Gold,45,All,2019-06-01,2019-08-31
62407,U,IN,40-65,O0049,2019-06-02,16000,4000,1,0,G,Saphire,45,30 - 40,2019-06-01,2019-08-31
63304,U,IN,40-65,O0027,2019-01-27,500,50,1,0,G,Bronze,45,All,2019-01-01,2019-05-31
63304,U,IN,40-65,O0031,2019-10-09,1900,100,1,0,G,Bronze,45,All,2019-07-01,2019-10-31
63304,U,IN,40-65,O0006,2019-07-20,3400,200,0,1,G,Gold,45,40-65,2019-06-01,2019-08-31
63304,U,IN,40-65,O0018,2019-07-05,2750,250,1,0,G,Gold,45,All,2019-07-01,2019-08-31
63304,U,IN,40-65,O0065,2019-02-14,4250,250,1,0,G,Gold,45,All,2019-01-01,2019-03-31
63304,U,IN,40-65,O0070,2019-01-20,2750,250,1,0,G,Gold,45,All,2019-01-01,2019-03-31
63304,U,IN,40-65,O0024,2019-12-16,3000,300,1,0,G,Gold,45,All,2019-12-01,2020-01-31
63304,U,IN,40-65,O0083,2019-09-22,4800,300,1,0,G,Gold,45,All,2019-09-15,2019-12-31
63304,U,IN,40-65,O0036,2019-07-19,4400,400,1,0,G,Gold,45,All,2019-06-01,2019-08-31
63304,U,IN,40-65,O0049,2019-07-15,12000,4000,1,0,G,Saphire,45,30 - 40,2019-06-01,2019-08-31
60799,U,IN,40-65,O0025,2019-02-25,1200,100,1,0,G,Bronze,46,All,2019-01-01,2019-05-31
60799,U,IN,40-65,O0026,2019-04-26,1500,100,1,0,G,Bronze,46,All,2019-01-01,2019-05-31
60799,U,IN,40-65,O0015,2019-08-19,1700,100,1,0,G,Gold,46,20-30,2019-07-01,2019-08-31
60799,U,IN,40-65,O0053,2019-07-06,2750,250,1,0,G,Gold,46,40-65,2019-06-01,2019-08-31
60799,U,IN,40-65,O0104,2019-12-22,3900,300,1,0,G,Gold,46,Above 65,2019-12-01,2020-01-31
60799,U,IN,40-65,O0008,2019-08-07,3600,300,0,1,G,Gold,46,All,2019-06-01,2019-08-31
60799,U,IN,40-65,O0022,2019-09-17,4800,300,1,0,G,Gold,46,All,2019-07-01,2019-12-31
60799,U,IN,40-65,O0071,2019-03-09,3300,300,1,0,G,Gold,46,All,2019-01-01,2019-03-31
61111,U,IN,40-65,O0027,2019-01-23,750,50,1,0,G,Bronze,46,All,2019-01-01,2019-05-31
61111,U,IN,40-65,O0035,2019-09-20,1200,100,1,0,G,Bronze,46,All,2019-07-01,2019-10-31
61111,U,IN,40-65,O0053,2019-08-08,3000,250,0,1,G,Gold,46,40-65,2019-06-01,2019-08-31
61111,U,IN,40-65,O0105,2020-01-12,3000,300,0,1,G,Gold,46,Above 65,2019-12-01,2020-01-31
61111,U,IN,40-65,O0052,2019-08-03,5000,250,1,0,G,Gold,46,All,2019-06-01,2019-08-31
61111,U,IN,40-65,O0065,2019-01-14,4500,250,1,0,G,Gold,46,All,2019-01-01,2019-03-31
61111,U,IN,40-65,O0009,2019-06-11,4200,300,1,0,G,Gold,46,All,2019-06-01,2019-08-31
61111,U,IN,40-65,O0023,2019-02-28,5700,300,1,0,G,Gold,46,All,2019-01-01,2019-03-31
61111,U,IN,40-65,O0024,2019-12-02,3000,300,1,0,G,Gold,46,All,2019-12-01,2020-01-31
60603,U,IN,40-65,O0027,2019-04-24,950,50,1,0,G,Bronze,46,All,2019-01-01,2019-05-31
60603,U,IN,40-65,O0078,2019-02-12,800,50,1,0,G,Bronze,46,All,2019-01-01,2019-03-31
60603,U,IN,40-65,O0026,2019-05-18,1900,100,1,0,G,Bronze,46,All,2019-01-01,2019-05-31
60603,U,IN,40-65,O0015,2019-07-16,1600,100,0,1,G,Gold,46,20-30,2019-07-01,2019-08-31
60603,U,IN,40-65,O0062,2019-08-30,2750,250,1,0,G,Gold,46,20-30,2019-06-01,2019-08-31
60603,U,IN,40-65,O0018,2019-08-10,4500,250,1,0,G,Gold,46,All,2019-07-01,2019-08-31
60603,U,IN,40-65,O0069,2019-01-15,3500,250,1,0,G,Gold,46,All,2019-01-01,2019-03-31
60603,U,IN,40-65,O0071,2019-03-17,5100,300,1,0,G,Gold,46,All,2019-01-01,2019-03-31
60603,U,IN,40-65,O0079,2019-02-20,3300,300,1,0,G,Gold,46,All,2019-01-01,2019-03-31
63126,U,IN,40-65,O0048,2019-01-16,550,50,1,0,G,Bronze,46,40-65,2019-01-01,2019-03-31
63126,U,IN,40-65,O0025,2019-04-04,1600,100,1,0,G,Bronze,46,All,2019-01-01,2019-05-31
63126,U,IN,40-65,O0026,2019-05-13,1600,100,0,1,G,Bronze,46,All,2019-01-01,2019-05-31
63126,U,IN,40-65,O0035,2019-07-01,1700,100,1,0,G,Bronze,46,All,2019-07-01,2019-10-31
63126,U,IN,40-65,O0040,2019-09-16,2400,200,1,0,G,Bronze,46,All,2019-07-01,2019-10-31
63126,U,IN,40-65,O0053,2019-07-09,2750,250,0,1,G,Gold,46,40-65,2019-06-01,2019-08-31
63126,U,IN,40-65,O0103,2020-01-09,5400,300,1,0,G,Gold,46,Above 65,2019-12-01,2020-01-31
63126,U,IN,40-65,O0007,2019-08-04,3800,200,0,1,G,Gold,46,All,2019-06-01,2019-08-31
63126,U,IN,40-65,O0022,2019-09-02,3000,300,1,0,G,Gold,46,All,2019-07-01,2019-12-31
65007,U,IN,40-65,O0048,2019-03-24,750,50,1,0,G,Bronze,46,40-65,2019-01-01,2019-03-31
